filename,session_date_iso,fecha,tipo,sesion,reunion,source_url,format,provisional,file_size_bytes,file_sha256,json_sha256,downloaded_at_utc
2006-06-28_r13_ORDINARIA.pdf,2006-06-28,28-06-2006,ORDINARIA,12,13,https://www.senado.gov.ar/parlamentario/sesiones/28-06-2006/13/downloadTac,pdf,true,2230843,445be20f3d7e690785d184cbd23f720a57bdef1d01cbd0e2f0a64a7f15113610,e106d5daea0f68d350a07f1061df8c0c90cede1417b7a54b8e7392281c88409b,2026-07-22T04:45:24+00:00
2006-07-05_r14_ESPECIAL.pdf,2006-07-05,05-07-2006,ESPECIAL,00,14,https://www.senado.gov.ar/parlamentario/sesiones/05-07-2006/14/downloadTac,pdf,true,346111,3fdfe942666a91e76400a84f9511dab0b852d6dce30ef7545415228c9a3d720f,f896a404fc86277148cb819fc8063cd59c88f170960e735462a6274557a67f07,2026-07-22T04:45:09+00:00
2006-07-06_r15_ORDINARIA.pdf,2006-07-06,06-07-2006,ORDINARIA,13,15,https://www.senado.gov.ar/parlamentario/sesiones/06-07-2006/15/downloadTac,pdf,true,2993828,cd5f3cec476debc609c056de817ff4ac15e0a0093ef7033f5dcd6c63cfadbeb9,9d1ed3e7aff9ace5e9a994c3cfb74f4688abe2173f8c5a7a81a73a679c3feb71,2026-07-22T04:45:01+00:00
2006-07-12_r16_ORDINARIA.pdf,2006-07-12,12-07-2006,ORDINARIA,14,16,https://www.senado.gov.ar/parlamentario/sesiones/12-07-2006/16/downloadTac,pdf,true,1559017,aed5b7d5a5742e05a3f483181014bf1b59abd94fc12cc095105e56e4070faa06,bc2492a81e4c5023ef5a25e93473cadd23fa983f740e4c3f8a7e36c81db84747,2026-07-22T04:44:41+00:00
2006-08-02_r17_ORDINARIA.pdf,2006-08-02,02-08-2006,ORDINARIA,15,17,https://www.senado.gov.ar/parlamentario/sesiones/02-08-2006/17/downloadTac,pdf,true,1299165,ced8681989c5400dc4c7825b1c06c0f0361016dda486417befd4107c34f15509,f9c0656914595231cccd2d918ab73ff5cc4325993a3411d2884e9b8800811247,2026-07-22T04:44:26+00:00
2006-08-09_r18_ORDINARIA.pdf,2006-08-09,09-08-2006,ORDINARIA,16,18,https://www.senado.gov.ar/parlamentario/sesiones/09-08-2006/18/downloadTac,pdf,true,1696127,96b19e90b02b2de512441a9a5159be6c3c82edda82d0fdfc8972ccb248237e81,15d3626e7e1a3e4c01a669bee27eb5fa4dfe89409fe6761cef548c7bb4f2cea2,2026-07-22T04:44:11+00:00
2006-08-16_r19_ORDINARIA.pdf,2006-08-16,16-08-2006,ORDINARIA,17,19,https://www.senado.gov.ar/parlamentario/sesiones/16-08-2006/19/downloadTac,pdf,true,2051435,09ef32d65f90ea582413284faaebce4fb955ac8db956c99a2861ba08a0571e92,3b8783246710aac236bccac4241c53857fccef07ed59690121ddf4127c9611ea,2026-07-22T04:43:56+00:00
2006-08-30_r20_ORDINARIA.pdf,2006-08-30,30-08-2006,ORDINARIA,18,20,https://www.senado.gov.ar/parlamentario/sesiones/30-08-2006/20/downloadTac,pdf,true,1323103,f9f2e113da052c105d58794fbc20e6f6b04df5e99d54d19380405379c9843127,59160179fcd53b00d0496356aebe0e54497812dcdcef533572d534e3d49fc381,2026-07-22T04:43:44+00:00
2006-09-06_r21_ORDINARIA.pdf,2006-09-06,06-09-2006,ORDINARIA,19,21,https://www.senado.gov.ar/parlamentario/sesiones/06-09-2006/21/downloadTac,pdf,true,1344757,d28c0e3c7c8e688b704282ab4d4d6ae7fc97b787ba522d92c5a3bd6c186549af,5586b2d55a96ef12d7bc1584d3d83ed22478ad4e91d34030f92d085d1410598d,2026-07-22T04:43:32+00:00
2006-09-13_r22_ORDINARIA.pdf,2006-09-13,13-09-2006,ORDINARIA,20,22,https://www.senado.gov.ar/parlamentario/sesiones/13-09-2006/22/downloadTac,pdf,true,1550195,856e7bb53f2812a9d35e6112137563da12e0ddda97591a3d04d256baf4a70dba,65129095a76c11cef25b01a6083a2025e04a7d487942f9bd81d807ac0a4b2467,2026-07-22T04:43:20+00:00
2006-09-27_r23_ORDINARIA.pdf,2006-09-27,27-09-2006,ORDINARIA,21,23,https://www.senado.gov.ar/parlamentario/sesiones/27-09-2006/23/downloadTac,pdf,true,849606,14c7d840726acd4e29e295f333f8483b0b133e3feb5cb26cbe49841d895ba601,75d105a4b5b26ca5a2b1cc52e866fb3b9cfd321e78ea7e9ed2eabd3c721d3eca,2026-07-22T04:43:07+00:00
2006-10-04_r24_ORDINARIA.pdf,2006-10-04,04-10-2006,ORDINARIA,22,24,https://www.senado.gov.ar/parlamentario/sesiones/04-10-2006/24/downloadTac,pdf,true,2326920,9950d61f0906a5f029903c47b72b81601e08c991e2c902c896f876bf16c65997,8bf5ea81c30da6c405dd0f0f5bfd7c2e7d81fba7b7a63e6925eaf94f649cd5bb,2026-07-22T04:42:55+00:00
2006-10-11_r25_ORDINARIA.pdf,2006-10-11,11-10-2006,ORDINARIA,23,25,https://www.senado.gov.ar/parlamentario/sesiones/11-10-2006/25/downloadTac,pdf,true,864258,0b0cb3fa4838f9dc53a8a48517af493366313674592ce5909727258aae0fa246,c30cbb5400454e63a9fbd1fc618473f11f06b960aa1fcc933b5893874a8366f2,2026-07-22T04:42:39+00:00
2006-11-01_r26_ORDINARIA.pdf,2006-11-01,01-11-2006,ORDINARIA,24,26,https://www.senado.gov.ar/parlamentario/sesiones/01-11-2006/26/downloadTac,pdf,true,3301108,a4ccc4efce825d6cd7f826ce7ca565522b97225490a0c862aea0d7ad12548363,8464a490ca878d4ce9ec0d3ac358b1c97ead8a01d20fac1d432bd83c1abb8d89,2026-07-22T04:42:27+00:00
2006-11-08_r27_ESPECIAL.pdf,2006-11-08,08-11-2006,ESPECIAL,00,27,https://www.senado.gov.ar/parlamentario/sesiones/08-11-2006/27/downloadTac,pdf,true,282444,a37e4036819e90dc7fdcde3d558334045aa441082188acb3321d029a5f0e4a12,8af87c80fc60976a55e617e6cecd2ba1697f6a53bcf530a669f559eed430e021,2026-07-22T04:42:10+00:00
2006-11-22_r28_ORDINARIA.pdf,2006-11-22,22-11-2006,ORDINARIA,25,28,https://www.senado.gov.ar/parlamentario/sesiones/22-11-2006/28/downloadTac,pdf,true,1309497,57ad53e23ac3a7bd38465790562f129da8f9d9f0b775f87490358f331acffe07,f0e573d583d1485afab00516cb369ede82a6d7e3989591c32da892a24d608c32,2026-07-22T04:42:04+00:00
2006-11-29_r29_ORDINARIA.pdf,2006-11-29,29-11-2006,ORDINARIA,26,29,https://www.senado.gov.ar/parlamentario/sesiones/29-11-2006/29/downloadTac,pdf,true,3925068,0098a78518d30ca70f88c930fd90552ca383f7eff2d751166e791e704b054d6a,ce243958f13d01d15e0c3ef149af346cd54033e027ce148c06b4652deb60fcbe,2026-07-22T04:41:50+00:00
2006-12-06_r30_ORDINARIA.pdf,2006-12-06,06-12-2006,ORDINARIA,27,30,https://www.senado.gov.ar/parlamentario/sesiones/06-12-2006/30/downloadTac,pdf,true,2614857,3eac4c618f288ee280a429d009d7c817db3f97fe6cc6e6bd1b15e2d6082f486b,c4cf05376207fad7d2e08fea59acda97e91f8bc2b9f4f29eccfb98ab325fc8e6,2026-07-22T04:41:35+00:00
2006-12-13_r31_ORDINARIA.pdf,2006-12-13,13-12-2006,ORDINARIA,28,31,https://www.senado.gov.ar/parlamentario/sesiones/13-12-2006/31/downloadTac,pdf,true,1959477,4ae84eb684c212f0bfd74169ce6424a1988e2059c2643951417938e599236852,a8cc4180873cf1d9f4802bd2fbd23e3add9afb0fdfdba85b5fe9e68b182eeb86,2026-07-22T04:41:17+00:00
2006-12-20_r32_ORDINARIA.pdf,2006-12-20,20-12-2006,ORDINARIA,29,32,https://www.senado.gov.ar/parlamentario/sesiones/20-12-2006/32/downloadTac,pdf,true,3488100,ab7ea4ba3d0a154e45b558b72a7f18b9c20194fab3d55c62b41b0e2228cc9c91,d0cdf9b0cc70332a1d5a1491996cd69b4b9498073d6f5a3af631c917064399d2,2026-07-22T04:41:01+00:00
2007-02-13_r33_EXTRAORDINARIA.pdf,2007-02-13,13-02-2007,EXTRAORDINARIA,01,33,https://www.senado.gov.ar/parlamentario/sesiones/13-02-2007/33/downloadTac,pdf,true,1283964,d0fcd8a71b46278df78f858dfd548dd1908c66a677b8f6ccfbf43f8620823f0d,2803d7e65f6d0b818770bf45f25754167462eb03ec66a682f7087b70d9f4d2f3,2026-07-22T04:40:37+00:00
2007-02-28_r01_PREPARATORIA.pdf,2007-02-28,28-02-2007,PREPARATORIA,00,01,https://www.senado.gov.ar/parlamentario/sesiones/28-02-2007/01/downloadTac,pdf,true,193903,296a0a215cdf5d2022f84fdbad51d26297050d50823b43a9e5126f5bac60e314,06c0f8c90e014b18260325df01ec3fd4ef1a4fc4ec8754c5e7e5318e9690f2a5,2026-07-22T04:40:20+00:00
2007-03-01_r00_ASAMBLEA.pdf,2007-03-01,01-03-2007,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-03-2007/00/downloadTac,pdf,false,245403,dd498d0e8768640dc980714d35d659ab53d4e3ae4acddc71a54d3b6c49514a28,035effda73d927375e2a55c41fa159db0588df7d79e1ae403dcf2d5eb7010272,2026-07-22T04:40:12+00:00
2007-03-14_r02_ORDINARIA.pdf,2007-03-14,14-03-2007,ORDINARIA,01,02,https://www.senado.gov.ar/parlamentario/sesiones/14-03-2007/02/downloadTac,pdf,true,1384440,5afdfed1f4da866e2fb45e72e43595ce623efbe62a1ea5685837b42998d73aba,f19876f9791b94a18e78ebef9b0851faafa49ffbf73c7405ea1ccf8ea95fe38b,2026-07-22T04:40:06+00:00
2007-03-28_r03_ORDINARIA.pdf,2007-03-28,28-03-2007,ORDINARIA,02,03,https://www.senado.gov.ar/parlamentario/sesiones/28-03-2007/03/downloadTac,pdf,true,1778741,9a5179cc69cd46b36d7ba3d9405b8a38d0609d45c8fc0c86caac9e3111972d34,f7630bff9edabd6762b02b0c901a020603e96f2631e1ac488e11717b66bbdcbc,2026-07-22T04:39:52+00:00
2007-04-11_r04_ORDINARIA.pdf,2007-04-11,11-04-2007,ORDINARIA,03,04,https://www.senado.gov.ar/parlamentario/sesiones/11-04-2007/04/downloadTac,pdf,true,714960,8d5f349206284a43984b2c0860362e89e57807ff61aed31375fef068a9c4a522,9835f677698314c093e1b992891667614cb14f04d3a7b090442b65f338ca40d9,2026-07-22T04:39:35+00:00
2007-04-25_r05_ORDINARIA.pdf,2007-04-25,25-04-2007,ORDINARIA,04,05,https://www.senado.gov.ar/parlamentario/sesiones/25-04-2007/05/downloadTac,pdf,true,823313,ea2e2b47947e994091a906f1cd6077545d7950378653e0279affbeb57495b0f3,0e85b0d31eef1c3b221c63b234417320c5bf429cf9257f6a51a3084fa2754450,2026-07-22T04:39:25+00:00
2007-05-02_r06_ORDINARIA.pdf,2007-05-02,02-05-2007,ORDINARIA,05,06,https://www.senado.gov.ar/parlamentario/sesiones/02-05-2007/06/downloadTac,pdf,true,491754,0b8f654c25d005c9f1de7b1eb31baa101befa99e9ff1173a6438e40f71e25869,756fca8095d20a47f3d7a6ea5da1e0943297fd6c5bf50e9806a8e65348428494,2026-07-22T04:39:13+00:00
2007-05-23_r07_ORDINARIA.pdf,2007-05-23,23-05-2007,ORDINARIA,06,07,https://www.senado.gov.ar/parlamentario/sesiones/23-05-2007/07/downloadTac,pdf,true,1794833,575cdfd568aa005b68659040903b2030c29c16480641c7505ab82fd2937bcb5e,c85cdf2c3be54ff15b4869dca4eaff627a065f2994615135439c9f8f235f1aab,2026-07-22T04:39:02+00:00
2007-06-06_r08_ORDINARIA.pdf,2007-06-06,06-06-2007,ORDINARIA,07,08,https://www.senado.gov.ar/parlamentario/sesiones/06-06-2007/08/downloadTac,pdf,true,724887,40af1aba74ec76ab4833ccbb34cd39200d84164a77cb9c3182a7dce518508a34,0b859c280661e6379e92f00a18d458aad5220834feee4db845adc7df72a40415,2026-07-22T04:38:45+00:00
2007-06-27_r09_ORDINARIA.pdf,2007-06-27,27-06-2007,ORDINARIA,08,09,https://www.senado.gov.ar/parlamentario/sesiones/27-06-2007/09/downloadTac,pdf,true,772695,9e79cac1de77b2bd701a098c09afe620c7fb5ef52e815ca35368310844ed5f7c,bdcc7c01eac2742fcf3f01a2a1d1d232414cd7c39fe5fe0173006cafa8fdc4df,2026-07-22T04:38:34+00:00
2007-07-04_r10_ORDINARIA.pdf,2007-07-04,04-07-2007,ORDINARIA,09,10,https://www.senado.gov.ar/parlamentario/sesiones/04-07-2007/10/downloadTac,pdf,true,1051931,d1b2ba5c2a901b2da209b9d9dbe9410c9b473ade2ec953424c785953c7cfbe3e,699a43a1f7d89f199f4050c846527aab2765344531eaa6f75d2ca89d7ade7886,2026-07-22T04:38:24+00:00
2007-08-08_r11_ORDINARIA.pdf,2007-08-08,08-08-2007,ORDINARIA,10,11,https://www.senado.gov.ar/parlamentario/sesiones/08-08-2007/11/downloadTac,pdf,true,2583816,5821a16ea6b4e3cf54f4e6eca448afdc9a57113fec09f59b7334c933e7774d46,023af62acc7ca041c0edd4579bc3a1c02e9722e1461cc1e35de259c86cc8aa61,2026-07-22T04:38:10+00:00
2007-08-22_r12_ORDINARIA.pdf,2007-08-22,22-08-2007,ORDINARIA,11,12,https://www.senado.gov.ar/parlamentario/sesiones/22-08-2007/12/downloadTac,pdf,true,1329772,e9a1510eb6c1fdae632507c0c89757d86c85897b7a022a5e28dac730253940ba,56ff9c8897a98f3b03b657ddad75a8e3ddb64c4e8cde5467dd494ce17d40cf1f,2026-07-22T04:37:48+00:00
2007-11-07_r13_ORDINARIA.pdf,2007-11-07,07-11-2007,ORDINARIA,12,13,https://www.senado.gov.ar/parlamentario/sesiones/07-11-2007/13/downloadTac,pdf,true,2151117,78d2966f0c8c5c0130c5be83b440771813dedc4a6e20a4c8f5937f73d9700c6a,44e9bac719faa193bc724518326fb6769f341eb585bd89c7fc2b2594a8e541f8,2026-07-22T04:37:31+00:00
2007-11-14_r14_ORDINARIA.pdf,2007-11-14,14-11-2007,ORDINARIA,13,14,https://www.senado.gov.ar/parlamentario/sesiones/14-11-2007/14/downloadTac,pdf,true,2039235,94cbd974db1e0f103671d3888854163ec5f2a1178e0fdf74bc14393233f21a1f,90b066949e05c5068d5b75bf47d3e6066f3f383a6589e249c71362a8c6ed5fb8,2026-07-22T04:37:21+00:00
2007-11-21_r00_ASAMBLEA.pdf,2007-11-21,21-11-2007,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/21-11-2007/00/downloadTac,pdf,false,119344,0a32fdfc2c81086cecf095dc05ca2455dd8a034a0bc7e368503779735bee0bd9,b1ed01c9ec72a5c48a2dd2ebc5b9e9d34e4f48c7802756cb8fc368cd328c7f0f,2026-07-22T04:37:05+00:00
2007-11-21_r15_ORDINARIA.pdf,2007-11-21,21-11-2007,ORDINARIA,13,15,https://www.senado.gov.ar/parlamentario/sesiones/21-11-2007/15/downloadTac,pdf,true,4392706,6c9b29caee479af9c371bb12ecd74af7a2bf4a45b0b4a5897592479befd0454f,a23de59d91a9b5202585e59a6d9c23fd6ed8e408fc72d3da0bdae141f8c80e17,2026-07-22T04:36:59+00:00
2007-11-28_r16_ORDINARIA.pdf,2007-11-28,28-11-2007,ORDINARIA,14,16,https://www.senado.gov.ar/parlamentario/sesiones/28-11-2007/16/downloadTac,pdf,true,120081,97bbbbb94187233b314f539f839f146ccf363ef4a131b9709d8d5a50e29f0ddc,9adc26309b42f35b3ac2137e7002136a7fd8a5a378b8c1488af0428ea1031137,2026-07-22T04:36:34+00:00
2007-11-28_r17_ESPECIAL.pdf,2007-11-28,28-11-2007,ESPECIAL,00,17,https://www.senado.gov.ar/parlamentario/sesiones/28-11-2007/17/downloadTac,pdf,true,125541,ae2c2bfd8b3f19dca9e39779f6a0d89c85a3a0d9113335e381843a8f4134611c,66020bdb4cdc5c9df2890f6892dcaeff84f4078b5d608ff70211664fe5b56a9a,2026-07-22T04:36:18+00:00
2007-11-28_r18_ORDINARIA.pdf,2007-11-28,28-11-2007,ORDINARIA,14,18,https://www.senado.gov.ar/parlamentario/sesiones/28-11-2007/18/downloadTac,pdf,false,539178,28744a3e3add738839414c42c8933a77e9b9afdd3e5ac7c05a1be619244e6467,18b4b73334c3bc32f4d5a39022c3046a4253aff04ef69bdce2ec6b6eb5c5fe10,2026-07-22T04:36:28+00:00
2007-12-05_r19_ORDINARIA.pdf,2007-12-05,05-12-2007,ORDINARIA,15,19,https://www.senado.gov.ar/parlamentario/sesiones/05-12-2007/19/downloadTac,pdf,true,1133654,f90ada7e926218f04f9fd34d501fccf76bb48ec57cc1b38561a181186c0f8ae3,5608939b05a8997344806ffa7092f051c8398188ad1759623364eeaf998fec6b,2026-07-22T04:36:12+00:00
2007-12-10_r00_ASAMBLEA.pdf,2007-12-10,10-12-2007,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/10-12-2007/00/downloadTac,pdf,false,178359,d106ca688ba7034688bafd8203f7ad6ea9a2907419cda300b5f7a5704c7666bc,5e28f8180dd60cd6046936bd3bd2ae38740ab73889ff612e758a1d96be5b58f0,2026-07-22T04:36:01+00:00
2007-12-12_r20_ORDINARIA.pdf,2007-12-12,12-12-2007,ORDINARIA,16,20,https://www.senado.gov.ar/parlamentario/sesiones/12-12-2007/20/downloadTac,pdf,true,3442921,feb4b313397e0ec558656fcbfd88a7f9a481879820434c1a519148ddb8e58a04,ec19d317d27d088cd1c88a872e14058ec6305076f3db7ef9822510879d14abbf,2026-07-22T04:35:54+00:00
2007-12-19_r21_ORDINARIA.pdf,2007-12-19,19-12-2007,ORDINARIA,17,21,https://www.senado.gov.ar/parlamentario/sesiones/19-12-2007/21/downloadTac,pdf,true,3528790,6a20ce735dee17e98ff014b0896980f91cc851c3980b41b9dea48289db793927,66886e2b2110431088d57182e68bed358c3c310aa9a4edc04e2ddc2e6576c165,2026-07-22T04:35:32+00:00
2007-12-26_r22_ORDINARIA.pdf,2007-12-26,26-12-2007,ORDINARIA,18,22,https://www.senado.gov.ar/parlamentario/sesiones/26-12-2007/22/downloadTac,pdf,true,910027,7cfc33377e2f7dceaf6975f80876e07d36e9b793d4801930fdbaafca7ed2127f,07189dfe27834ed69b06bd425d1e627ec0dee4b23a21802feb237afee5252857,2026-07-22T04:35:05+00:00
2008-02-13_r23_EXTRAORDINARIA.pdf,2008-02-13,13-02-2008,EXTRAORDINARIA,01,23,https://www.senado.gov.ar/parlamentario/sesiones/13-02-2008/23/downloadTac,pdf,true,1383062,53c4326a11b766a8f7e921b45493b33b598f0addf992fd1c9d34d257e153da22,26053702e2682702443fff7e7241e887a93c6efd3506cfa920bbc6bdcbe85c7d,2026-07-22T04:34:53+00:00
2008-02-22_r00_ASAMBLEA.pdf,2008-02-22,22-02-2008,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/22-02-2008/00/downloadTac,pdf,true,136481,ff9e99414bb2e0c7ba6ac6ddbaca76b841418dd91b8dfaa0476c0402a2e485f9,6a8c6a7aee7cb19debe48a95d9a6013b2e3cde74a3dce89ff1caa90c2f320aba,2026-07-22T04:34:34+00:00
2008-02-27_r01_PREPARATORIA.pdf,2008-02-27,27-02-2008,PREPARATORIA,00,01,https://www.senado.gov.ar/parlamentario/sesiones/27-02-2008/01/downloadTac,pdf,true,107714,6022c06837c36a2fdd5078c4bc1bbacc9f92bb60658a456cd970cefcb17150dd,cb7b2b720dd73a78a2e8cb4b971138962cce0d735ffcc58572f0b4f74f919f4a,2026-07-22T04:34:17+00:00
2008-02-27_r24_EXTRAORDINARIA.pdf,2008-02-27,27-02-2008,EXTRAORDINARIA,02,24,https://www.senado.gov.ar/parlamentario/sesiones/27-02-2008/24/downloadTac,pdf,true,504164,c5597a115895aee03e70e323742caf095dca99dfe7410bc3bdc6e82894a3713d,7cf533c451ad7e6e3a70b17ceda87471ecd5d800ad0309573a5a32ae484ee72e,2026-07-22T04:34:28+00:00
2008-03-01_r00_ASAMBLEA.pdf,2008-03-01,01-03-2008,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-03-2008/00/downloadTac,pdf,true,170914,6f33370d9ea28dcf0a747bfd68e566b3071b2297bea9648c2cc158edbbcd79dc,9f8435d2a2defb44b8b4107888c4d65fc74145353c4260238e166b0a68e0ee29,2026-07-22T04:34:11+00:00
2008-03-12_r02_ORDINARIA.pdf,2008-03-12,12-03-2008,ORDINARIA,01,02,https://www.senado.gov.ar/parlamentario/sesiones/12-03-2008/02/downloadTac,pdf,true,862379,2141019a87cbe76e57bcf3be57ff225a9414fb87c6a0c9ad39c6a4234afc1685,8e8551206ffd4c5906319eb25d3281de8ae1933e715ec41ce534509b4cbed2a0,2026-07-22T04:34:05+00:00
2008-03-26_r03_ORDINARIA.pdf,2008-03-26,26-03-2008,ORDINARIA,02,03,https://www.senado.gov.ar/parlamentario/sesiones/26-03-2008/03/downloadTac,pdf,true,1968755,17ecb0474c3bf9452c7aa6f98069c2896211c3e26603d2258759a0d9199e1441,9aea67a0664f6e02c1b6976dc03d9fccdf5cdd46fb0d1c3451e4b2719c7ef2fc,2026-07-22T04:33:52+00:00
2008-04-09_r04_ORDINARIA.pdf,2008-04-09,09-04-2008,ORDINARIA,03,04,https://www.senado.gov.ar/parlamentario/sesiones/09-04-2008/04/downloadTac,pdf,true,1738614,9862deaf9b54e4d9001a4a64bc3f287389a6a8f013ba90090444258c5f7800f1,866aefc33efac7abeda6032c6dc43e223d56bdcdbe5dcea8199418c58bb37eb8,2026-07-22T04:33:34+00:00
2008-04-16_r05_ORDINARIA.pdf,2008-04-16,16-04-2008,ORDINARIA,04,05,https://www.senado.gov.ar/parlamentario/sesiones/16-04-2008/05/downloadTac,pdf,true,1049056,ca242936b11b5bd2a9555767ed70782ea84b5b44eff288a9947025f219044a06,ed1af1e35822c4930e33fbc9b18d4a1f528ada3060ee20329d9cc3173d7b9ba2,2026-07-22T04:33:20+00:00
2008-04-30_r06_INFORMATIVA_ESPECIAL.pdf,2008-04-30,30-04-2008,INFORMATIVA ESPECIAL,00,06,https://www.senado.gov.ar/parlamentario/sesiones/30-04-2008/06/downloadTac,pdf,true,321183,89b80684fd0817f2c1c3184efbefcdc168a610fab2ff61b3de3ee3520b5abcef,afbb95aa5f76645b06544f55862c10678bc47ded63d06f70df1f0c0f3e710f43,2026-07-22T04:33:06+00:00
2008-05-14_r07_ORDINARIA.pdf,2008-05-14,14-05-2008,ORDINARIA,05,07,https://www.senado.gov.ar/parlamentario/sesiones/14-05-2008/07/downloadTac,pdf,true,679826,ba454d97ef93dd5acffdf5aeb7ce19a103810e2a55f19e0d8ebd67c6250f3080,98075692d106f9fe07d015b6fa3b47e8b67cfe830461c1b6cf45722621662a53,2026-07-22T04:32:59+00:00
2008-05-21_r08_ORDINARIA.pdf,2008-05-21,21-05-2008,ORDINARIA,06,08,https://www.senado.gov.ar/parlamentario/sesiones/21-05-2008/08/downloadTac,pdf,true,1529931,d288673237e0d0ae7978bfed20b06019d372d9d9e1e222067e824d6a81ab3d65,5fb775ae3ab62f7d9851a6e094640d8c5ab7c3f2410f5b146a1c2231e7141f54,2026-07-22T04:32:48+00:00
2008-05-28_r09_ORDINARIA.pdf,2008-05-28,28-05-2008,ORDINARIA,07,09,https://www.senado.gov.ar/parlamentario/sesiones/28-05-2008/09/downloadTac,pdf,true,912743,325a56de5ceeecfb642bdc53ed979698c60eca9c0bd015824f9654a4adb57968,6b72b9c21ed648f4ddb966f3c36c15e0570efc0879c0a5958fc534a551d1e428,2026-07-22T04:32:34+00:00
2008-06-25_r10_ORDINARIA.pdf,2008-06-25,25-06-2008,ORDINARIA,08,10,https://www.senado.gov.ar/parlamentario/sesiones/25-06-2008/10/downloadTac,pdf,true,1384943,bba2a0fa4acd727850543dd78300bfa7c68622394872315de2d80117195193fe,c62bf8fcb6a24f681b45a316c29d2b7b4d0b68b15cfd744fcd9ead112212616d,2026-07-22T04:32:20+00:00
2008-07-16_r11_ORDINARIA.pdf,2008-07-16,16-07-2008,ORDINARIA,09,11,https://www.senado.gov.ar/parlamentario/sesiones/16-07-2008/11/downloadTac,pdf,true,1246804,4d4baba47d51523f498b57b79bd8e9cca14d4277e16e108688e7735698a3d9de,caee74e10808a5e32145884f8b7ed03f8a58cee2844c097c0f6fd8129a62f862,2026-07-22T04:32:05+00:00
2008-08-06_r12_ORDINARIA.pdf,2008-08-06,06-08-2008,ORDINARIA,10,12,https://www.senado.gov.ar/parlamentario/sesiones/06-08-2008/12/downloadTac,pdf,true,762801,bc578d28b94f66848e50fbdcd9e7e8e1e241a3e80d763eb1d8e7d5267cad57c1,c4835f9c259798a077f7ea5ba068be904d58fcb4371cb5ec679c09668ef5271d,2026-07-22T04:31:53+00:00
2008-08-13_r13_ORDINARIA.pdf,2008-08-13,13-08-2008,ORDINARIA,11,13,https://www.senado.gov.ar/parlamentario/sesiones/13-08-2008/13/downloadTac,pdf,true,1105568,9414d528a68bce93c28144ae2eb05b0f6086e4b4989a88e67a869301b2ab316e,7a62a6dd0ff3003e75f381575fdff25f66552e30dba9c5a15e21604b01d4e16e,2026-07-22T04:31:42+00:00
2008-09-03_r14_ORDINARIA.pdf,2008-09-03,03-09-2008,ORDINARIA,12,14,https://www.senado.gov.ar/parlamentario/sesiones/03-09-2008/14/downloadTac,pdf,true,892936,1434fb23cd4e8e9b1921110ccfd5aecdbf82f9174095c7d0e8260b9d4131900f,fd48c17308acac1177daffd13dae29b2c4ecf7a7b3e1807c364e5cf61ca42753,2026-07-22T04:31:28+00:00
2008-09-10_r15_ORDINARIA.pdf,2008-09-10,10-09-2008,ORDINARIA,13,15,https://www.senado.gov.ar/parlamentario/sesiones/10-09-2008/15/downloadTac,pdf,true,1724500,94e6c51ed5310ffe93226870f630fc94f128a69d5ab24cb4fde3bfc90d084e54,3224575e7e7d724379e5e4d64f59facb6c7f3ca6333134b2bdf16fd72ba7a732,2026-07-22T04:31:16+00:00
2008-09-24_r16_ORDINARIA.pdf,2008-09-24,24-09-2008,ORDINARIA,14,16,https://www.senado.gov.ar/parlamentario/sesiones/24-09-2008/16/downloadTac,pdf,true,559281,8f1e42381abc60fae7214527e9b5e2362498aff800d24de81027b5066a4411a9,57ed100de5ac8b6dc1ba9a62595e10bce51d945739cd175c6fdf9137ae36e5d1,2026-07-22T04:31:05+00:00
2008-10-01_r17_ORDINARIA.pdf,2008-10-01,01-10-2008,ORDINARIA,15,17,https://www.senado.gov.ar/parlamentario/sesiones/01-10-2008/17/downloadTac,pdf,true,1096547,4fd2b7fe3fa6704291db9ed9ee0a7e72228181b6449e2aeb0be67991e539f8fb,343c1505eec2c0f21bf3fab78a0ec2137f5b66d6815caa3ebbf0be1936c8a963,2026-07-22T04:30:55+00:00
2008-10-22_r18_ORDINARIA.pdf,2008-10-22,22-10-2008,ORDINARIA,16,18,https://www.senado.gov.ar/parlamentario/sesiones/22-10-2008/18/downloadTac,pdf,unstated,2057479,8d6b3e6b4ba58e2c85722d064e40c5230b5247c364a90335ba4be1b5233617cc,f1074455b2da09c6c19c5785664a369025a20d23654098837a7b4a2d2b11f5f4,2026-07-22T04:30:41+00:00
2008-11-05_r19_ORDINARIA.pdf,2008-11-05,05-11-2008,ORDINARIA,17,19,https://www.senado.gov.ar/parlamentario/sesiones/05-11-2008/19/downloadTac,pdf,true,3162098,59c90857c57f7a0a6cf954611aba43aff508be25dd17b681b81ec8f9a5446376,b6efe7fc0bd57d500fcafc0b2695cb699b81d3ef326c4c57ddcdfbc8569f9bf1,2026-07-22T04:30:30+00:00
