case,session,pdf,page,parser_speaker,blind_read_label,agree,words_found,label_distance,furniture_in_paragraph,confidence,opening_words,reader_notes,checked_by_hand_afterwards
471,2009-09-09_r11,2009-09-09_r11_INFORMATIVA_ESPECIAL.pdf,62,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.,yes,yes,earlier-on-page,none,high,"y los restantes que fueron 1.9, 1.2, 2.9, 2.8 y 1.7. Es decir que,","Label opens the page; the quoted figures are in the second paragraph of that same turn, no intervening label.",
472,2009-09-23_r12,2009-09-23_r12_ORDINARIA.pdf,28,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro).,yes,yes,same-paragraph,none,high,"Corresponde, en primer lugar, votar las inserciones.","Printed ""Sr. Presidente (Pampuro). — Corresponde, en primer lugar, votar las inserciones.""",
473,2009-09-23_r12,2009-09-23_r12_ORDINARIA.pdf,32,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro).,yes,yes,same-paragraph,none,high,Corresponde considerar el dictamen de la Comisión de Presupuesto y Hacienda en el proyecto,"Under heading ""16. OD- 397: Prórroga del plazo...""; the dash after the label is printed as a mangled bracket-like glyph.",
474,2009-09-23_r12,2009-09-23_r12_ORDINARIA.pdf,38,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,"...Para el bien de todos, porque si no mañana podemos salir en los diarios","First speech line on the page, the tail of a turn opened earlier but relabelled here.",
475,2009-10-09_r13,2009-10-09_r13_ESPECIAL.pdf,5,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Así es, cinco minutos para cada orador en la discusión en particular.","Reply to ""Sr. Gioja. — En la consideración en particular, cinco minutos por senador.""",
476,2009-10-09_r13,2009-10-09_r13_ESPECIAL.pdf,27,Sr. Lores,Sr. Lores.,yes,yes,same-paragraph,none,high,Señor presidente: para no repetir algunos conceptos que han sido manifestados por las señoras,"Label opens the paragraph, immediately after ""Sr. Presidente.— Tiene la palabra el señor senador Lores.""",
477,2009-10-09_r13,2009-10-09_r13_ESPECIAL.pdf,159,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Para una interrupción, tiene la palabra la señora senadora Corregido.",One-line turn in the middle of the page.,
478,2009-10-09_r13,2009-10-09_r13_ESPECIAL.pdf,159,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Pichetto.,"Two similar lines on the page (""Tiene la palabra el señor senador Pichetto."" near the top and ""Tiene la palabra el senador Pichetto."" lower down); both are Sr. Presidente., and the quoted wording matches the lower one.",
479,2009-10-09_r13,2009-10-09_r13_ESPECIAL.pdf,181,Sr. Sanz,Sr. Sanz.,yes,yes,same-paragraph,none,high,"Para el artículo 46 es que se pide una inserción. Pero, como creo que","Second line of the page, right after ""Sr. Presidente. — Tiene la palabra el senador Sanz.""",
480,2009-10-09_r13,2009-10-09_r13_ESPECIAL.pdf,190,Sr. Sanz,Sr. Sanz.,yes,yes,same-paragraph,none,high,"¿Cuál puso a consideración, presidente?",Short exchange between Sr. Sanz. and Sr. Presidente.; the question is Sanz's line.,
481,2009-10-09_r13,2009-10-09_r13_ESPECIAL.pdf,203,Sra. Sánchez,Sra. Sánchez.,yes,yes,same-paragraph,none,high,Señor presidente: solicito autorización para abstenerme en el artículo 161.,"Printed with the closing period outside the bold (""Sra. Sánchez. —"").",
482,2009-10-28_r15,2009-10-28_r15_ORDINARIA.pdf,4,Sra. Perceval,Sra. Perceval.,yes,yes,same-paragraph,none,high,Señor presidente: muchos de los senadores y senadoras conocen que con Amanda Isidori hicimos,"Follows ""Sr. Presidente (Pampuro). — Tiene la palabra la señora senadora Perceval.""",
483,2009-11-11_r16,2009-11-11_r16_ORDINARIA.pdf,8,Sra. Giusti,Sra. Giusti.,yes,yes,same-paragraph,none,high,Señor presidente: solamente quisiera verificar si se han incorporado los órdenes del día 524/09,"Page prints ""órdenes del día 524/09 y 526/09, 538 y 554.""",
484,2009-11-11_r16,2009-11-11_r16_ORDINARIA.pdf,9,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Efectivamente, se acordó lo que planteó el señor senador. Si no se hace uso","The ""Si no se hace uso..."" sentence is the indented continuation of the same Sr. Presidente. turn.",
485,2009-11-11_r16,2009-11-11_r16_ORDINARIA.pdf,118,Sr. Giustiniani,Sr. Giustiniani.,yes,yes,same-paragraph,none,high,"Ahora estamos ante otra realidad, porque la solidez fiscal es un hecho del pasado.","Label printed immediately after the stage direction ""— Ocupa la Presidencia el señor vicepresidente de la Nación, don Julio César Cleto Cobos.""",
486,2009-11-18_r17,2009-11-18_r17_ORDINARIA.pdf,89,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,Senadora Osuna: sírvase manifestar su voto a viva voz.,"Last line of the page, below the ""Acta Nº 9"" stage line.",
487,2009-11-25_r18,2009-11-25_r18_ORDINARIA.pdf,69,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Gioja.,"Lower half of the page, just before ""Sr. Gioja.—""; an earlier Presidente line reads ""Finalizará con el tema el señor senador Gioja.""",
488,2009-11-25_r18,2009-11-25_r18_ORDINARIA.pdf,75,Sr. Salazar,Sr. Salazar.,yes,yes,same-paragraph,none,high,"Señor presidente: decir que los medicamentos deben venderse en una farmacia, me suena una","Follows ""Sr. Presidente. — Tiene la palabra el señor senador Salazar..""",
489,2009-11-26_r19,2009-11-26_r19_ESPECIAL.pdf,5,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Si así no lo hicieres, Dios y la Patria os lo demanden,","Several near-identical oath-closing lines on this page (hiciereis/hicieres variants); the comma-ending wording matches the one after ""Sr. senador electo Mestre."" and every one of them is under Sr. Presidente.",
490,2009-11-26_r19,2009-11-26_r19_ESPECIAL.pdf,5,Sr. Presidente,Sr. Presidente.,yes,yes,earlier-on-page,none,high,"Señor senador nacional electo por la provincia Córdoba, don Ramón Javier Mestre: ¿juráis a","Indented continuation of the Sr. Presidente. turn that began ""Si así no lo hicieres, la Patria os lo demande. (Aplausos.)"".",
491,2009-12-02_r20,2009-12-02_r20_ORDINARIA.pdf,68,Sra. Estenssoro,Sra. Estenssoro.,yes,yes,same-paragraph,none,high,"Señor presidente: nadie duda de que la Argentina, entre muchas otras cosas, necesita una",Last turn on the page.,
492,2009-12-02_r20,2009-12-02_r20_ORDINARIA.pdf,108,Sr. Sanz,Sr. Sanz.,yes,yes,same-paragraph,none,high,"Señor presidente: nosotros no compartimos ninguno de los argumentos dados, aunque valoramos el esfuerzo","The dash after the label is mangled in this printing (renders like a bracket), but the label reads ""Sr. Sanz."".",
493,2009-12-02_r20,2009-12-02_r20_ORDINARIA.pdf,116,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro).,yes,yes,same-paragraph,none,high,Se va a votar el tratamiento sobre tablas.,"Line just above ""— Se practica la votación.""",
494,2009-12-02_r20,2009-12-02_r20_ORDINARIA.pdf,117,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,Señor presidente: es para hacer una mención. Vamos a votar la sanción de la,"The ""Vamos a votar la sanción..."" sentence is the indented continuation of the same Pichetto turn.",
495,2010-02-24_r01,2010-02-24_r01_PREPARATORIA.pdf,7,Sr. Presidente,Sr. Presidente.,yes,yes,earlier-on-page,none,high,Invito al contador Benigno Antonio Rins a prestar el juramento de ley. Señor Benigno,"Continuation of the Sr. Presidente. turn opened at ""Si así no lo hiciereis, Dios y la Patria os lo demanden. (Aplausos.)"" after Basualdo's oath.",
496,2010-02-24_r01,2010-02-24_r01_PREPARATORIA.pdf,8,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Se había acordado recientemente en reunión de presidentes de bloque una nómina discreta de,"First turn under the bold heading ""9 / CONFORMACIÓN DE AUTORIDADES DE COMISIONES"".",
497,2010-03-01_r00,2010-03-01_r00_ASAMBLEA.pdf,5,Sr. Diputado Rossi,Sr. Diputado Rossi.,yes,yes,same-paragraph,none,high,"Señor presidente: considero importante, y por eso solicité hacer uso de la palabra, que",Third Rossi/Presidente line under the heading on the earthquake homage.,
498,2010-03-17_r04,2010-03-17_r04_EN_MINORIA.pdf,3,Sr. Morales,Sr. Morales.,yes,yes,same-paragraph,none,high,Señor presidente: está transcurriendo la media hora de espera y quiero pedirle que se,"Second Morales turn on the page, after ""Para unas manifestaciones en minoría, tiene la palabra el señor senador Morales.""",
499,2010-04-14_r06,2010-04-14_r06_ORDINARIA.pdf,18,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Gracias, senador. Tiene la palabra la señora senadora Díaz, por Tierra del Fuego.","""Tiene la palabra la señora senadora Díaz..."" is the indented continuation of the same Presidente turn.",
500,2010-04-14_r06,2010-04-14_r06_ORDINARIA.pdf,31,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Cabanchik.,"Lower half of the page, between two Cabanchik turns.",
501,2010-04-14_r06,2010-04-14_r06_ORDINARIA.pdf,39,Sr. Calcagno y Maillmann,Sr. Calcagno y Maillmann.,yes,yes,same-paragraph,none,high,Voy a terminar rápido y después podremos debatir...,"Single-line turn: ""Sr. Calcagno y Maillmann. – Voy a terminar rápido y después podremos debatir...""",
502,2010-04-14_r06,2010-04-14_r06_ORDINARIA.pdf,39,Sra. Negre de Alonso,Sra. Negre de Alonso.,yes,yes,same-paragraph,none,high,Es solamente para pedir una aclaración.,One-line exchange; the label opens the same line as the quoted words.,
503,2010-04-14_r06,2010-04-14_r06_ORDINARIA.pdf,128,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Continúa en el uso de la palabra el señor senador Pichetto.,The presiding officer hands the floor back to Pichetto; Pichetto's own label starts the next line.,
504,2010-04-14_r06,2010-04-14_r06_ORDINARIA.pdf,137,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Pichetto.,"Printed with no space after the dash (""Sr. Presidente. –Tiene la palabra..."").",
505,2010-04-14_r06,2010-04-14_r06_ORDINARIA.pdf,139,Sr. Pérez Alsina,Sr. Pérez Alsina.,yes,yes,same-paragraph,none,high,Señor presidente: trataré de conceptualizar lo de hoy para contribuir a lo que decía,"Follows ""Sr. Presidente. – Tiene la palabra el senador Pérez Alsina.""",
506,2010-04-28_r07,2010-04-28_r07_ORDINARIA.pdf,102,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Escudero.,"Page image is p0102 of the file but prints ""Pág. 15""; label opens the same line as the quoted words.",
507,2010-04-28_r07,2010-04-28_r07_ORDINARIA.pdf,104,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,Porque no constan todos los datos en el material de que dispongo. Sólo figura,"""Sr. Secretario"" is bold, ""(Estrada)"" is not; the page prints ""Sólo figura"" starting the next line of the same paragraph.",
508,2010-04-28_r07,2010-04-28_r07_ORDINARIA.pdf,162,Sr. Morales,Sr. Morales.,yes,yes,same-paragraph,none,high,He conversado sobre esto con el señor senador Pichetto. Hay varios temas que no,"Follows the presiding officer's ""Tiene la palabra el señor senador Morales.""",
509,2010-05-05_r08,2010-05-05_r08_ORDINARIA.pdf,15,Sra. Bongiorno,Sra. Bongiorno.,yes,yes,same-paragraph,none,high,"Señor presidente: simplemente, me hago eco de las palabras expresadas por el señor presidente","Quoted words continue ""...por el señor presidente de la Unión Cívica Radical, el senador Sanz.""",
510,2010-05-05_r08,2010-05-05_r08_ORDINARIA.pdf,55,Sr. Cimadevilla,Sr. Cimadevilla.,yes,yes,same-paragraph,none,high,Estoy dando ejemplos de las falencias de la República Argentina. Señor presidente: más allá,"""Señor presidente: más allá"" opens the next paragraph of the same uninterrupted turn.",
511,2010-05-05_r08,2010-05-05_r08_ORDINARIA.pdf,88,Sr. Guinle,Sr. Guinle.,yes,yes,same-paragraph,none,high,"Señor presidente, es simplemente para aclarar una cuestión. La Cámara de Diputados rechazó el",Granted an interruption by the chair on the line above.,
512,2010-05-19_r09,2010-05-19_r09_ORDINARIA.pdf,9,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro).,yes,yes,same-paragraph,none,high,Por Secretaría se dará lectura del texto unificado.,"""Sr. Presidente"" and the final period are bold, ""(Pampuro)"" is not.",
513,2010-05-19_r09,2010-05-19_r09_ORDINARIA.pdf,56,Sr. Presidente (Basualdo),Sr. Presidente (Basualdo) .,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Escudero.,"Printed with a stray space before the period, ""Sr. Presidente (Basualdo) . –""; transcribed as printed.",
514,2010-06-02_r11,2010-06-02_r11_INFORMATIVA_ESPECIAL.pdf,4,Sr. jefe de Gabinete de Ministros,Sr. jefe de Gabinete de Ministros.,yes,yes,same-paragraph,none,high,"Señor presidente: comenzando con el tema propuesto, el objetivo era plantearnos el tema del",No personal name is printed; the record labels him only by office.,
515,2010-06-09_r12,2010-06-09_r12_ORDINARIA.pdf,24,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro).,yes,yes,same-paragraph,none,high,"Para una interrupción, tiene la palabra el señor senador Fernández.","Quoted words wrap to a second line ending ""...el señor senador Fernández.""",
516,2010-06-09_r12,2010-06-09_r12_ORDINARIA.pdf,42,Sra. Escudero,Sra. Escudero.,yes,yes,same-paragraph,none,high,¿De quién es ese proyecto?,"A near-identical later line, ""¿De quién es el proyecto?"", also carries the Escudero label, so either way the speaker is the same.",
517,2010-06-30_r13,2010-06-30_r13_ORDINARIA.pdf,47,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Aprobado. – Los proyectos en consideración, cuyos textos se incluyen en el Apéndice, son","""Aprobado."" is the chair's word; the rest is the italic stage direction ""– Los proyectos en consideración, cuyos textos se incluyen en el Apéndice, son los siguientes:"", which does not end the turn.",
518,2010-07-14_r14,2010-07-14_r14_ORDINARIA.pdf,6,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro).,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Morales.,The same words appear only once on this page.,
519,2010-07-14_r14,2010-07-14_r14_ORDINARIA.pdf,7,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro).,yes,yes,same-paragraph,none,high,"Como se han presentado diversos proyectos, por Secretaría se va a leer un texto",Quoted words open the chair's turn near the top of the page.,
520,2010-07-14_r14,2010-07-14_r14_ORDINARIA.pdf,51,Sr. Vera,Sr. Vera.,yes,yes,same-paragraph,none,high,"Señor presidente: voy a tratar de ser breve. Acá se ha dicho mucho, particularmente","""Acá se ha dicho mucho, particularmente"" begins the next paragraph of the same turn.",
521,2010-08-25_r16,2010-08-25_r16_ORDINARIA.pdf,16,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Pichetto.,Last line of the page; no name in parentheses is printed here.,
522,2010-08-25_r16,2010-08-25_r16_ORDINARIA.pdf,48,Sr. Presidente (Romero),Sr. Presidente (Romero).,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Negre de Alonso.,The opening parenthesis is set in bold on this page; text is otherwise as transcribed.,
523,2010-08-25_r16,2010-08-25_r16_ORDINARIA.pdf,73,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Morandini.,"A later line on the same page reads ""Continúa en el uso de la palabra, la señora senadora Morandini"", also under the same chair label.",
524,2010-08-25_r16,2010-08-25_r16_ORDINARIA.pdf,84,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,¿Usted lo había mandado a Secretaría?,"""Sr. Secretario"" is bold, ""(Estrada)"" is not.",
525,2010-09-29_r18,2010-09-29_r18_ORDINARIA.pdf,48,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Cano.,Cano's own label opens the following line.,
526,2010-09-29_r18,2010-09-29_r18_ORDINARIA.pdf,67,Sra. Fellner,Sra. Fellner.,yes,yes,same-paragraph,none,high,"Dice que son requisitos, senadora.","One-line turn; ""Sra. Fellner. – Dice que son requisitos, senadora."" sits between two Sra. Montero turns.",
527,2010-09-29_r18,2010-09-29_r18_ORDINARIA.pdf,92,Sr. Pichetto,Sr. Pichetto.,yes,yes,previous-page,none,high,¡No hizo ninguna operación en el banco!,"Turn opens on p.90 (""Sr. Pichetto. – Tiene 34 mil efectivos...""); p.91 has no label; the exclamation closes the first paragraph of p.92 before the ""Sr. Sanz."" label.",
528,2010-10-20_r20,2010-10-20_r20_ORDINARIA.pdf,12,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Aprobado. Se comunicará al Poder Ejecutivo nacional.,"Immediately after the ""– Se practica la votación."" stage line; a similar ""Aprobado."" appears earlier on the page, but only this one carries ""Se comunicará al Poder Ejecutivo nacional.""",
529,2010-10-20_r20,2010-10-20_r20_ORDINARIA.pdf,43,Sr. Artaza,Sr. Artaza.,yes,yes,same-paragraph,none,high,"Señor presidente: solicito preferencia para considerar el expediente S.- 2.228/10, que tiende a incorporar","Under section title ""INCLUSIÓN DE SUMAS NO REMUNERATIVAS AL SALARIO. MOCIÓN DE PREFERENCIA"".",
530,2010-11-03_r21,2010-11-03_r21_ORDINARIA.pdf,43,Sr. Martínez (J. C.),Sr. Martínez (J. C.),yes,yes,same-paragraph,none,high,Solicito que quede constancia del voto negativo de la senadora Díaz y del mío.,"Printed without a period after the closing parenthesis: ""Sr. Martínez (J. C.) – Solicito que..."".",
531,2010-11-03_r21,2010-11-03_r21_ORDINARIA.pdf,47,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Se va a votar en general y en particular en una sola votación el,"Matches the paragraph ending ""...en una sola votación el proyecto en consideración.""; a later, differently worded line (""en general y en particular, en una sola votación"") is also under Sr. Presidente.",
532,2010-11-24_r23,2010-11-24_r23_ORDINARIA.pdf,117,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,"Resultan 44 votos afirmativos, 3 negativos y 2 abstenciones.","Followed by the stage line ""– El resultado de la votación surge del Acta Nº 14"".",
533,2010-12-15_r24,2010-12-15_r24_EXTRAORDINARIA.pdf,6,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Se incorporarán al Diario de Sesiones el mensaje y decreto del Poder Ejecutivo por,"Under section title ""CONVOCATORIA A SESIONES EXTRAORDINARIAS""; paragraph carries footnote marker 1 (""Ver el Apéndice"").",
534,2010-12-15_r24,2010-12-15_r24_EXTRAORDINARIA.pdf,40,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Bortolozzi de Bogado.,"Last-but-one paragraph of the page, immediately before the Sra. Bortolozzi de Bogado turn.",
535,2010-12-15_r24,2010-12-15_r24_EXTRAORDINARIA.pdf,65,Sr. Guinle,Sr. Guinle.,yes,yes,same-paragraph,none,high,"Sí; me pide una interrupción, señor presidente.","Reply to ""Sr. Pichetto. – ¿Me permite una interrupción?"".",
536,2010-12-15_r24,2010-12-15_r24_EXTRAORDINARIA.pdf,70,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Castillo.,"Appears once on the page, between ""Sr. Castillo. – No, no."" and the Sr. Castillo turn.",
537,2010-12-22_r25,2010-12-22_r25_ESPECIAL.pdf,15,Sra. Bortolozzi de Bogado,Sra. Bortolozzi de Bogado.,yes,yes,same-paragraph,none,high,"Y de última, si en las fuerzas armadas no tenemos material bélico y lo",Label printed right after the stage line about Pampuro taking the chair.,
538,2011-03-01_r00,2011-03-01_r00_ASAMBLEA.pdf,12,Sra. Presidenta de la Nación,Sra. Presidenta de la Nación.,yes,yes,previous-page,none,high,Déjenme decirles que me siento muy orgullosa. Quiero repetirles algo que nos tocó escuchar,"Turn opens on p.6; pp.7-11 carry no label; the words are in the last full paragraph of p.12, still before the ""– Manifestaciones en las galerías."" line and the fresh ""Sra. Presidenta de la Nación."" label lower on that page.",
539,2011-03-01_r00,2011-03-01_r00_ASAMBLEA.pdf,13,Sra. Presidenta de la Nación,Sra. Presidenta de la Nación.,yes,yes,previous-page,none,high,"Ello ha significado, además, el mejoramiento de los salarios docentes; ha significado la construcción","Label re-printed near the bottom of p.12 after ""– Manifestaciones en las galerías.""; the quoted words are in the ""Educación pública y deuda"" paragraph on p.13, with no intervening label.",
540,2011-03-16_r02,2011-03-16_r02_ORDINARIA.pdf,34,Sr. Romero,Sr. Romero.,yes,yes,same-paragraph,none,high,Señor presidente: obviamente que valoro que podamos intensificar los vínculos con México y que,"Under section title ""COMISIÓN BICAMERAL ARGENTINO-MEXICANA (Continuación)"".",
541,2011-03-16_r02,2011-03-16_r02_ORDINARIA.pdf,66,Sra. Negre de Alonso,Sra. Negre de Alonso.,yes,yes,same-paragraph,none,high,"Señor presidente: en verdad, este tema da para hablar mucho, pues toca al artículo","Printed with the dash run into the label (""Sra. Negre de Alonso.- Señor presidente:..."").",
542,2011-03-16_r02,2011-03-16_r02_ORDINARIA.pdf,72,Sr. Jenefes,Sr. Jenefes.,yes,yes,same-paragraph,none,high,"Señor presidente: el proyecto de ley en consideración, modificatorio de la Ley N° 25.065,","Last turn on the page, after ""Sr. Presidente. – Tiene la palabra el señor senador Jenefes.""",
543,2011-03-16_r02,2011-03-16_r02_ORDINARIA.pdf,74,Sra. Escudero,Sra. Escudero.,yes,yes,same-paragraph,none,high,Señor presidente: este es un proyecto muy importante que tiene que ver con las,"Under section title ""EXPLORACIÓN Y EXPLOTACIÓN DE HIDROCARBUROS EN LA PLATAFORMA CONTINENTAL ARGENTINA"".",
544,2011-03-16_r02,2011-03-16_r02_ORDINARIA.pdf,79,Sr. Secretario (Estradas),Sr. Secretario (Estradas).,yes,yes,same-paragraph,none,high,Corresponde considerar si se trata sobre tablas el proyecto de ley del señor senador,"The page prints ""Estradas"" here (elsewhere on the same page it is ""Estrada""); transcribed as printed.",
545,2011-03-16_r02,2011-03-16_r02_ORDINARIA.pdf,80,Sr. Presidente,Sr. Presidente,yes,yes,same-paragraph,none,high,"Si no se hace uso de la palabra, se va a votar el tratamiento","Printed without the usual period (""Sr. Presidente – Si no se hace uso de la palabra...""); a later, differently worded voting line on the same page is not the match.",
546,2011-03-30_r03,2011-03-30_r03_ORDINARIA.pdf,31,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro).,yes,yes,same-paragraph,none,high,"Porque está anotado en la lista de oradores. Si abrimos el debate, usted lo","Reply to ""Sr. Torres. – Sí.""",
547,2011-03-30_r03,2011-03-30_r03_ORDINARIA.pdf,75,Sr. Pérsico,Sr. Pérsico.,yes,yes,same-paragraph,none,high,"Yo pediría que se vote primero en general y luego en particular porque, además,","After ""Sr. Presidente. – Tiene la palabra el señor senador Pérsico.""",
548,2011-03-30_r03,2011-03-30_r03_ORDINARIA.pdf,87,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"A continuación, corresponde considerar el mensaje del Poder Ejecutivo nacional por el que se","Under section title ""RETIRO DE UN PROYECTO"".",
549,2011-04-13_r04,2011-04-13_r04_ORDINARIA.pdf,6,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Pichetto.,"Single occurrence on the page, just before the Sr. Pichetto turn.",
550,2011-04-13_r04,2011-04-13_r04_ORDINARIA.pdf,11,Sra. Escudero,Sra. Escudero.,yes,yes,same-paragraph,none,high,Señor presidente: se trata de un tema que se viene considerando desde hace tiempo,"After ""Sr. Presidente. – Tiene la palabra la señora senadora Escudero.""",
551,2011-04-13_r04,2011-04-13_r04_ORDINARIA.pdf,13,Sr. Martínez (A. A.),Sr. Martínez (A. A.).,yes,yes,same-paragraph,none,high,"Señor presidente: deseo solicitar el tratamiento en esta sesión del expediente S.-492/11, dado que",Turn opens under section 17 (S.-492/11); label printed at start of the paragraph holding the quoted words.,
552,2011-04-13_r04,2011-04-13_r04_ORDINARIA.pdf,27,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,En consideración en general. Tiene la palabra el señor senador Calcagno y Maillmann.,"""En consideración en general."" opens the labelled paragraph; ""Tiene la palabra el señor senador Calcagno y Maillmann."" is the next indented line of the same turn (page spells it ""Maillmann"").",
553,2011-04-13_r04,2011-04-13_r04_ORDINARIA.pdf,28,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Se ha aprobado por unanimidad. Queda definitivamente sancionado el proyecto de ley. Se harán,Follows the Prosecretario's vote count and the italic stage line about the acta; only the bold label governs.,
554,2011-05-04_r05,2011-05-04_r05_ORDINARIA.pdf,27,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Alfredo Martínez.,"Near the foot of the page, immediately before the reply labelled ""Sr. Martinez. (A.A.).""",
555,2011-05-04_r05,2011-05-04_r05_ORDINARIA.pdf,51,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Itúrrez de Cappellini.,"Between the two paragraphs labelled ""Sra. Itúrrez de Cappellini.""",
556,2011-06-01_r07,2011-06-01_r07_ORDINARIA.pdf,18,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,"En primer término, corresponde considerar el dictamen de la Comisión de Justicia y Asuntos","Under section 17, right after the presiding officer's line; presiding label on this page is ""Sr. Presidente (Pampuro).""",
557,2011-06-01_r07,2011-06-01_r07_ORDINARIA.pdf,65,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,Era errónea la remisión al artículo 10.,One-line interjection after the Secretario reads the fe de erratas.,
558,2011-06-29_r08,2011-06-29_r08_ORDINARIA.pdf,6,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"A continuación, el señor secretario procederá a explicar una situación especial que se está","Opens section 3 (MANIFESTACIONES), immediately before the Secretario's explanation.",
559,2011-06-29_r08,2011-06-29_r08_ORDINARIA.pdf,7,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Escudero.,"Near the foot of the page, immediately before ""Sra. Escudero.""",
560,2011-06-29_r08,2011-06-29_r08_ORDINARIA.pdf,11,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Cimadevilla.,"Immediately before the paragraph labelled ""Sr. Cimadevilla.""",
561,2011-06-29_r08,2011-06-29_r08_ORDINARIA.pdf,36,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Corresponde considerar el dictamen de la Comisión de Justicia y Asuntos Penales en distintos,Opens section 8 (O.D. N° 399/11) under the bold section title.,
562,2011-06-29_r08,2011-06-29_r08_ORDINARIA.pdf,47,Sr. Cano,Sr. Cano.,yes,yes,same-paragraph,none,high,"Gracias, señor presidente y señor senador. Sin ánimo de polemizar, porque hay unanimidad en","First line of the page; ""Sin ánimo de polemizar..."" continues the same turn in the next indented paragraph.",
563,2011-06-29_r08,2011-06-29_r08_ORDINARIA.pdf,55,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Muy bien. Tiene la palabra el señor senador Cano.,"""Muy bien."" opens the labelled paragraph; ""Tiene la palabra el señor senador Cano."" is the next line of the same turn (a similar line appears earlier on the page, also under ""Sr. Presidente."").",
564,2011-06-29_r08,2011-06-29_r08_ORDINARIA.pdf,67,Sr. Giustiniani,Sr. Giustiniani.,yes,yes,same-paragraph,none,high,Señor presidente: en virtud de que no se encuentra presente el presidente de la,Under section 17 on the British prime minister's Malvinas statements.,
