case,session,pdf,page,parser_speaker,blind_read_label,agree,words_found,label_distance,furniture_in_paragraph,confidence,opening_words,reader_notes,checked_by_hand_afterwards
200,2009-11-25_r18,2009-11-25_r18_ORDINARIA.pdf,76,Sr. Pérez Alsina,Sr. Pérez Alsina.,yes,yes,same-paragraph,none,high,"Señor presidente: no voy a efectuar consideraciones técnicas, porquequienes me precedieron en el uso",none,
201,2010-04-14_r06,2010-04-14_r06_ORDINARIA.pdf,77,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Torres.,none,
202,2010-05-19_r09,2010-05-19_r09_ORDINARIA.pdf,51,Sra. Corradi de Beltrán,Sra. Corradi de Beltrán.-,yes,yes,same-paragraph,none,high,"Señor presidente: nosotros, en Santiago del Estero, tenemos un himno, la chacarera Añoranzas .",none,
203,2010-06-09_r12,2010-06-09_r12_ORDINARIA.pdf,11,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Aprobado. En consideración. Si no se hace uso de la palabra, se va a",none,
204,2010-08-25_r16,2010-08-25_r16_ORDINARIA.pdf,58,Sr. Presidente (Romero),Sr. Presidente (Romero).,yes,yes,same-paragraph,none,high,El Senado también.,none,
205,2010-09-08_r17,2010-09-08_r17_ORDINARIA.pdf,64,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Quedan aprobados.,none,
206,2010-09-29_r18,2010-09-29_r18_ORDINARIA.pdf,35,Sr. Presidente (Marino),Sr. Presidente (Marino).,yes,yes,same-paragraph,none,high,"Perdón, senadora, le solicita una interrupción la senadora Montero.",none,
207,2010-09-29_r18,2010-09-29_r18_ORDINARIA.pdf,42,Sra. Negre de Alonso,Sra. Negre de Alonso.,yes,yes,same-paragraph,none,high,Señor presidente: voy a comenzar abordando el tema de la seguridad bancaria. En primer,none,
208,2010-09-29_r18,2010-09-29_r18_ORDINARIA.pdf,120,Sr. Filmus,Sr. Filmus.,yes,yes,same-paragraph,none,high,"Sí, por favor.",none,
209,2010-09-29_r18,2010-09-29_r18_ORDINARIA.pdf,121,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Senador Filmus: el senador Cimadevilla le quiere acotar algo.,none,
210,2010-09-29_r18,2010-09-29_r18_ORDINARIA.pdf,139,Sr. Presidente (Marino),Sr. Presidente (Marino).,yes,yes,same-paragraph,none,high,Tiene la palabra la senadora Fellner.,none,
211,2010-10-13_r19,2010-10-13_r19_ORDINARIA.pdf,51,Sra. Vigo,Sra. Vigo.,yes,yes,same-paragraph,none,high,"Sí, como no.",none,
212,2010-10-13_r19,2010-10-13_r19_ORDINARIA.pdf,65,Sra. Presidenta (Escudero),Sra. Presidenta (Escudero).,yes,yes,same-paragraph,none,high,Senadora: lo acordado fue diez minutos por cada senador. Está quebrando las reglas del,none,
213,2010-10-13_r19,2010-10-13_r19_ORDINARIA.pdf,127,Sr. Fernández,Sr. Fernández.,yes,yes,same-paragraph,(Risas.),high,No confían en usted,none,
214,2010-11-24_r23,2010-11-24_r23_ORDINARIA.pdf,21,Sra. Estenssoro,Sra. Estenssoro.,yes,yes,same-paragraph,(murmullos en las bancas),high,Sí; porque la presidenta de mi partido ha sido aludida de un modo descalificatorio,none,
215,2010-11-24_r23,2010-11-24_r23_ORDINARIA.pdf,22,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Sí, está bien, está bien…",none,
216,2010-11-24_r23,2010-11-24_r23_ORDINARIA.pdf,73,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Queda reservado en mesa para su tratamiento. Tiene la palabra la senadora Iturrez de,none,
217,2010-11-24_r23,2010-11-24_r23_ORDINARIA.pdf,73,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Queda reservado en mesa para su tratamiento. Tiene la palabra la senadora Rojkes de,"this is a second, later instance of the same ""Sr. Presidente."" wording reserving a different item (senadora Rojkes de Alperovich) further down the same page.",
218,2010-11-24_r23,2010-11-24_r23_ORDINARIA.pdf,109,Sra. Bongiorno,Sra. Bongiorno.,yes,yes,same-paragraph,none,high,"Cuando hablaba de que cada jurisdicción provincial establecerá los equipos multidisciplinarios, ¿no hay un",none,
219,2010-11-24_r23,2010-11-24_r23_ORDINARIA.pdf,114,Sr. Filmus,Sr. Filmus.,yes,yes,same-paragraph,none,high,"Señor presidente: pido permiso para insertar mi discurso, pero quiero agregar después de lo",none,
220,2010-12-15_r24,2010-12-15_r24_EXTRAORDINARIA.pdf,77,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Guinle.,none,
221,2011-03-01_r00,2011-03-01_r00_ASAMBLEA.pdf,18,Sra. Presidenta de la Nación,Sra. Presidenta de la Nación.,yes,yes,previous-page,none,high,Me acuerdo de que en ese mensaje dije que yo quería que cuando terminara,"the label is printed on page 15 (""Sra. Presidenta de la Nación. -- Vamos a seguir hablando...""); the turn runs uninterrupted by any new speaker label through pages 16, 17 and into page 18 where the quoted words appear, so the label is more than one page back, not literally the immediately preceding page.",
222,2011-03-01_r00,2011-03-01_r00_ASAMBLEA.pdf,19,Sra. Presidenta de la Nación,Sra. Presidenta de la Nación.,yes,yes,previous-page,none,high,"Les dije que no iba a pasar nada y no pasó nada, como tampoco","the label is printed on page 18 (""Sra. Presidenta de la Nación. -- Me hubiera gustado que esos números...""); no new label appears anywhere on page 19 before the quoted words.",
223,2011-03-16_r02,2011-03-16_r02_ORDINARIA.pdf,26,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Aprobada.,none,
224,2011-03-16_r02,2011-03-16_r02_ORDINARIA.pdf,33,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro).,yes,yes,same-paragraph,none,high,Tiene la palabra la palabra la señora senadora Osuna.,"the page has two similar labels; the one quoted (with the doubled ""la palabra la palabra"") is the second, lower one on the page.",
225,2011-03-30_r03,2011-03-30_r03_ORDINARIA.pdf,51,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro).,yes,yes,same-paragraph,none,high,Senadora Escudero.,none,
226,2011-03-30_r03,2011-03-30_r03_ORDINARIA.pdf,62,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,"“Rechazar y repudiar”, las dos cosas.",none,
227,2011-05-04_r05,2011-05-04_r05_ORDINARIA.pdf,11,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,"Señor presidente: estamos dispuestos a darle tratamiento; incluso a continuación, si usted y la","quote is cut off at the bottom of the page, but the label opening the paragraph is on the same page",
228,2011-05-04_r05,2011-05-04_r05_ORDINARIA.pdf,32,Sr. Morales,Sr. Morales.,yes,yes,same-paragraph,none,high,De tal modo que nuestra posición es que se vote en general y en,none,
229,2011-06-01_r07,2011-06-01_r07_ORDINARIA.pdf,79,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro).,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Calcagno y Maillmann.,none,
230,2011-06-29_r08,2011-06-29_r08_ORDINARIA.pdf,21,Sr. Lores,Sr. Lores.,yes,yes,same-paragraph,none,high,Señor presidente: como es de público y notorio conocimiento de todos nosotros y de,none,
231,2011-06-29_r08,2011-06-29_r08_ORDINARIA.pdf,24,Sr. Martínez (J. C.),Sr. Martínez (J. C.).,yes,yes,same-paragraph,none,high,"Señor presidente: primero de todo, quiero expresar la solidaridad del pueblo de Tierra del",none,
232,2011-06-29_r08,2011-06-29_r08_ORDINARIA.pdf,55,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,"En consecuencia, se registran 46 votos por la afirmativa; unanimidad.",none,
233,2011-08-31_r10,2011-08-31_r10_ORDINARIA.pdf,8,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,La sesión está abierta.,none,
234,2011-08-31_r10,2011-08-31_r10_ORDINARIA.pdf,60,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,"Señor presidente: considero justo hacerle un reconocimiento al Departamento de Automotores del Senado y,",none,
235,2011-11-02_r12,2011-11-02_r12_ORDINARIA.pdf,25,Sr. Presidente (Marino),Sr. Presidente (Marino).,yes,yes,same-paragraph,none,high,"En consideración en general. Si no se hace uso de la palabra, se va",none,
236,2011-11-02_r12,2011-11-02_r12_ORDINARIA.pdf,54,Sr. Presidente (Marino),Sr. Presidente (Marino).,yes,yes,same-paragraph,none,high,"Si ningún otro senador va a hacer uso de la palabra, se va a",none,
237,2011-11-02_r12,2011-11-02_r12_ORDINARIA.pdf,54,Sr. Presidente (Marino),Sr. Presidente (Marino).,yes,yes,same-paragraph,none,high,"Si ningún otro senador va a hacer uso de la palabra, se va a","identical case to 236, same quote and same page",
238,2011-11-02_r12,2011-11-02_r12_ORDINARIA.pdf,67,Sr. Presidente (Marino),Sr. Presidente (Marino).,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Mansilla.,none,
239,2011-11-30_r13,2011-11-30_r13_ESPECIAL.pdf,7,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,(Aplausos.),high,"Si así no lo hiciereis, la Patria os lo demande.","this page repeats a similar oath formula many times (""Dios y la Patria os lo demanden"") but this exact wording without ""Dios y"" and singular ""demande"" appears only once, right after senator-elect Irrazábal's oath",
240,2011-12-14_r15,2011-12-14_r15_EXTRAORDINARIA.pdf,9,Sr. Guinle,Sr. Guinle.,yes,yes,same-paragraph,none,high,Señor presidente: creo que no hay objeción de habilitar sobre tablas el tratamiento de,none,
241,2012-03-21_r03,2012-03-21_r03_ORDINARIA.pdf,21,Sr. Giustiniani,Sr. Giustiniani.,yes,yes,same-paragraph,none,high,Los subsidios…,"the printed turn is only the two words ""Los subsidios…"", apparently interrupted",
242,2012-03-21_r03,2012-03-21_r03_ORDINARIA.pdf,86,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,low,El Acta.,"ambiguous — the exact words ""El Acta."" are printed twice in a row on this page, once as the whole turn of Sr. Pichetto and immediately after as the opening words of Sr. Rodríguez Saá's turn (""El Acta. Pedí, por las dudas...""); either label could be what was intended",
243,2012-05-09_r05,2012-05-09_r05_ORDINARIA.pdf,20,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.-,yes,yes,same-paragraph,(Risas),high,Eso se llama empezar a “mover el piso”.,none,
244,2012-05-09_r05,2012-05-09_r05_ORDINARIA.pdf,74,Sra. Parrilli,Sra. Parrilli.-,yes,yes,same-paragraph,none,high,Y yo también afirmativo.,none,
245,2012-05-16_r06,2012-05-16_r06_ORDINARIA.pdf,34,Sr. Escudero,Sr. Escudero.,yes,yes,same-paragraph,none,high,Yo coincido con el senador preopinante en el sentido de que con el pretexto,"printed as ""Sr. Escudero."" on this page even though the same senator is labeled ""Sra. Escudero."" elsewhere in the record; reporting exactly as printed here",
246,2012-05-16_r06,2012-05-16_r06_ORDINARIA.pdf,60,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,Resultan 41 votos afirmativos y 22 negativos. Se ha superado la mayoría prevista en,none,
247,2012-05-16_r06,2012-05-16_r06_ORDINARIA.pdf,78,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Escudero.,none,
248,2012-08-15_r12,2012-08-15_r12_ORDINARIA.pdf,57,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Corresponde considerar el Orden del Día con proyecto de ley que por Secretaría se,none,
249,2012-08-16_r13,2012-08-16_r13_ESPECIAL.pdf,3,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,"superscript footnote marker ""2"" at the end of the sentence, referencing a ""Ver el Apéndice."" footnote",high,Se incorporará en el Diario de Sesiones la nota de varios señores senadores solicitando,none,
250,2012-10-03_r16,2012-10-03_r16_ORDINARIA.pdf,37,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,"superscript footnote marker (e.g. ""11"", ""13"", ""15"", or ""17"", each referencing a ""Ver el Apéndice."" footnote)",medium,Queda aprobado. Se harán las comunicaciones correspondientes.,"this exact sentence ""Queda aprobado. Se harán las comunicaciones correspondientes."" is printed four separate times on this page, each time under the label ""Sr. Presidente.-""; the speaker is unambiguous but the specific occurrence intended is not identifiable from the quote alone",
251,2012-10-03_r16,2012-10-03_r16_ORDINARIA.pdf,37,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Queda aprobado. Se harán las comunicaciones correspondientes.,"The exact phrase ""Queda aprobado. Se harán las comunicaciones correspondientes."" appears four times on this page (O.D. 1011, 1019, 1021, 1020), all under the label Sr. Presidente.-, so the label is unambiguous regardless of which occurrence this case targets.",
252,2012-10-03_r16,2012-10-03_r16_ORDINARIA.pdf,37,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Queda aprobado. Se harán las comunicaciones correspondientes.,"Same page as case 251; the quoted phrase recurs four times, always under Sr. Presidente.-, so the label is unambiguous.",
253,2012-10-03_r16,2012-10-03_r16_ORDINARIA.pdf,37,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Queda aprobado. Se harán las comunicaciones correspondientes.,"Same page as cases 251-252; the quoted phrase recurs four times, always under Sr. Presidente.-, so the label is unambiguous.",
254,2012-10-03_r16,2012-10-03_r16_ORDINARIA.pdf,94,Sr. Secretario (Estrada),Sr. Secretario (Estrada).-,yes,yes,same-paragraph,none,high,Se registran 41 votos por la afirmativa y 19 por la negativa.,none,
255,2012-10-31_r19,2012-10-31_r19_ORDINARIA.pdf,61,Sr. Fernández,Sr. Fernández.-,yes,yes,same-paragraph,none,high,Solicito una interrupción.,none,
256,2012-10-31_r19,2012-10-31_r19_ORDINARIA.pdf,85,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Habiendo concluido el debate, pasamos a la autorización de los pedidos de inserciones.",none,
257,2012-10-31_r19,2012-10-31_r19_ORDINARIA.pdf,169,Sr. Castillo,Sr. Castillo.-,yes,yes,same-paragraph,none,high,Señor presidente: estamos tratando el presupuesto que nos han enviado. Una de las primeras,none,
258,2012-11-14_r20,2012-11-14_r20_ORDINARIA.pdf,24,Sr. Sanz,Sr. Sanz.-,yes,yes,same-paragraph,none,high,Señora presidenta: considero que desde la política hay que hacerse cargo de algo sobre,none,
259,2012-11-28_r21,2012-11-28_r21_ORDINARIA.pdf,62,Sr. Martínez,Sr. Martínez.-,yes,yes,same-paragraph,none,high,"Gracias, senadora. Como decía antes, la asignación familiar representa el 9 por ciento. Precisamente,",none,
260,2012-11-28_r21,2012-11-28_r21_ORDINARIA.pdf,73,Sr. Fuentes,Sr. Fuentes.-,yes,yes,same-paragraph,none,high,Se ríen de vez en cuando.,none,
261,2013-02-28_r01,2013-02-28_r01_PREPARATORIA.pdf,4,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Yo creo que directamente pasa a la Comisión de Asuntos Constitucionales… Tiene la pala,"The quoted words span two printed lines of the same paragraph (""...Constitucionales…"" / ""Tiene la pala[bra] la señora senadora Negre de Alonso.""), both governed by the single Sr. Presidente.- label that opens the paragraph.",
262,2013-03-01_r00,2013-03-01_r00_ASAMBLEA.pdf,26,Sra. Presidenta de la Nación,Sra. Presidenta de la Nación. –,yes,yes,previous-page,(Aplausos prolongados.),high,¡Nos quieren volver a endeudar! Y no es que uno esté en contra de,"Continuous Fernández de Kirchner address from page 6 to page 26 with no intervening bold label; quoted sentence is the second occurrence of ""¡Nos quieren volver a endeudar!"", repeated right after the applause note in the same paragraph.",
263,2013-03-20_r03,2013-03-20_r03_ORDINARIA.pdf,34,Sr. Presidente,Sr. Presidente. -,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador López.,"Printed with a space before the dash (""Sr. Presidente. -""), unlike the more common ""Sr. Presidente.-"" spacing seen elsewhere.",
264,2013-04-17_r04,2013-04-17_r04_ESPECIAL.pdf,3,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Cano.,none,
265,2013-04-17_r04,2013-04-17_r04_ESPECIAL.pdf,34,Sr. Presidente (Marino),Sr. Presidente (Marino).-,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Juez.,none,
266,2013-04-17_r04,2013-04-17_r04_ESPECIAL.pdf,124,Sra. Negre de Alonso,Sra. Negre de Alonso.-,yes,yes,same-paragraph,none,high,¡No hay ni uno! Esperamos a que vengan.,none,
267,2013-04-24_r06,2013-04-24_r06_ORDINARIA.pdf,33,Sr. Cano,Sr. Cano.-,yes,yes,same-paragraph,none,high,¿Me permite una interrupción?,none,
268,2013-04-24_r06,2013-04-24_r06_ORDINARIA.pdf,42,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).-,yes,yes,same-paragraph,none,high,"Senador Lores: el senador Morales solicita una interrupción. Seguimos utilizando su tiempo, senador, si",none,
269,2013-05-08_r07,2013-05-08_r07_ESPECIAL.pdf,39,Sr. Pichetto,Sr. Pichetto.-,yes,yes,same-paragraph,none,high,Al menos ha sido generoso con el tiempo.,none,
270,2013-05-22_r08,2013-05-22_r08_ORDINARIA.pdf,56,Sra. Negre de Alonso,Sra. Negre de Alonso.-,yes,yes,same-paragraph,none,high,"Sí, cómo no, señor presidente.","A similar but shorter line (""Sra. Negre de Alonso.- Sí, señor presidente."") appears earlier on the same page; the exact wording ""Sí, cómo no, señor presidente."" is the one near the bottom of the page, also under Sra. Negre de Alonso.-, so no ambiguity in speaker.",
271,2013-05-22_r08,2013-05-22_r08_ORDINARIA.pdf,144,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Cano.,none,
272,2013-06-05_r10,2013-06-05_r10_INFORMATIVA_ESPECIAL.pdf,37,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.-,yes,yes,same-paragraph,none,high,Lo que digo es que entre los distintos bloques discutan una metodología que mejore,none,
273,2013-07-03_r12,2013-07-03_r12_ORDINARIA.pdf,90,Sra. Latorre,Sra. Latorre.-,yes,yes,same-paragraph,none,high,Señor presidente: quisiera saber si se va a poner en tratamiento el proyecto que,none,
274,2013-07-31_r13,2013-07-31_r13_ESPECIAL.pdf,8,Sr. Sanz,Sr. Sanz.-,yes,yes,same-paragraph,none,high,"Señor presidente: voy a abonar, brevemente, el pedido de preferencia formulado por el señor",none,
275,2013-09-04_r14,2013-09-04_r14_ORDINARIA.pdf,8,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).-,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Escudero.,none,
276,2013-09-12_r15,2013-09-12_r15_ORDINARIA.pdf,38,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).-,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Di Perna.,none,
277,2013-09-12_r15,2013-09-12_r15_ORDINARIA.pdf,58,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Aprobado.,"""Aprobado."" is the entire turn, closing item 14 (Fray Mamerto Esquiú); footnote marker follows but is not text furniture inside the sentence.",
278,2013-11-13_r17,2013-11-13_r17_ORDINARIA.pdf,18,Sr. Guinle,Sr. Guinle.-,yes,yes,same-paragraph,none,high,Señora presidenta: los dos dictámenes tienen trece firmas. No ha habido disidencias en la,none,
279,2013-11-13_r17,2013-11-13_r17_ORDINARIA.pdf,39,Sra. Presidenta(Rojkés de Alperovich),Sra. Presidenta(Rojkés de Alperovich).-,yes,yes,same-paragraph,none,high,Pasa a la Cámara de Diputados.,"printed with no space between ""Presidenta"" and the opening parenthesis, as it appears on the page.",
280,2013-12-18_r21,2013-12-18_r21_EXTRAORDINARIA.pdf,64,Sr. Rodríguez Saá,Sr. Rodríguez Saá.-,yes,yes,same-paragraph,none,high,"Sí, cómo no.",none,
281,2014-03-12_r03,2014-03-12_r03_INFORMATIVA_ESPECIAL.pdf,106,Sr. Solanas,Sr. Solanas.-,yes,yes,same-paragraph,none,high,Es que los radares que se construyeron no son los tridimensionales y dejaron desguarnecida,none,
282,2014-03-12_r03,2014-03-12_r03_INFORMATIVA_ESPECIAL.pdf,110,Sr. Linares,Sr. Linares.-,yes,yes,same-paragraph,none,high,Señor jefe de Gabinete: voy a ser sintético. Creo que lo que planteaba el,none,
283,2014-03-12_r03,2014-03-12_r03_INFORMATIVA_ESPECIAL.pdf,123,Sr. de Angeli,Sr. de Angeli.-,yes,yes,same-paragraph,none,high,"Muchas gracias. Me puede recibir un montón de veces, pero el tema es que",none,
284,2014-03-26_r04,2014-03-26_r04_ESPECIAL.pdf,25,Sr. Presidente,Sr. Presidente. –,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Pino Solanas.,none,
285,2014-04-09_r05,2014-04-09_r05_ORDINARIA.pdf,17,Sr. Presidente,Sr. Presidente. –,yes,yes,same-paragraph,none,high,"Muchas gracias, señor senador, por toda la disquisición histórica. Senador Marino: yo sugiero que",none,
286,2014-04-09_r05,2014-04-09_r05_ORDINARIA.pdf,34,Sr. Presidente,Sr. Presidente. –,yes,yes,same-paragraph,none,high,"Siga, senador Guinle.",none,
287,2014-04-09_r05,2014-04-09_r05_ORDINARIA.pdf,54,Sra. Michetti,Sra. Michetti. –,yes,yes,same-paragraph,none,high,Voy a volver a aclarar el sentido de la postura del Gobierno de la,none,
288,2014-04-30_r06,2014-04-30_r06_ORDINARIA.pdf,29,Sr. Fernández,Sr. Fernández. –,yes,yes,same-paragraph,(Risas.),high,"No interrumpa, senadora.","the italic stage direction ""(Risas.)"" appears in the same paragraph right after the quoted words.",
289,2014-04-30_r06,2014-04-30_r06_ORDINARIA.pdf,45,Sr. Solanas,Sr. Solanas. –,yes,yes,same-paragraph,none,high,"Muchas gracias, senador Morales. En la línea de lo que viene diciendo el senador",none,
290,2014-05-07_r07,2014-05-07_r07_INFORMATIVA_ESPECIAL.pdf,85,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros. –,yes,yes,same-paragraph,none,high,El mismo régimen que establece que haya crecido a casi 15.000 empleos privados formales,none,
291,2014-07-02_r10,2014-07-02_r10_ORDINARIA.pdf,30,Sr. Presidente (Zamora),Sr. Presidente (Zamora).-,yes,yes,same-paragraph,none,high,"De conformidad con lo dispuesto por el artículo 187, la Presidencia informa que se",none,
292,2014-09-03_r13,2014-09-03_r13_ESPECIAL.pdf,264,Sr. Presidente (Fuentes),Sr. Presidente (Fuentes).-,yes,yes,same-paragraph,none,high,Muchas gracias. Tiene la palabra el señor Jaime Campos de la Asociación Empresaria Argentina.,none,
293,2014-09-17_r14,2014-09-17_r14_ORDINARIA.pdf,19,Sra. Negre de Alonso,Sra. Negre de Alonso.-,yes,yes,same-paragraph,none,high,"Gracias, presidente. Como yo fui la que planteé la rectificación con respecto al planteo",none,
294,2014-10-08_r15,2014-10-08_r15_ESPECIAL.pdf,141,Sr. Secretario (Estrada),Sr. Secretario (Estrada).-,yes,yes,same-paragraph,none,high,"Resultan 38 votos afirmativos, 28 votos negativos y 2 abstenciones.",none,
295,2014-10-22_r16,2014-10-22_r16_ORDINARIA.pdf,13,Sr. González,Sr. González.-,yes,yes,same-paragraph,none,high,"Señor presidente: simplemente, quiero dejar sentada la posición de este bloque, que ya hemos",none,
296,2014-10-22_r17,2014-10-22_r17_INFORMATIVA_ESPECIAL.pdf,45,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.-,yes,yes,same-paragraph,none,high,"Bueno, lo que le quiero decir para aportar en esto...",none,
297,2014-10-22_r17,2014-10-22_r17_INFORMATIVA_ESPECIAL.pdf,48,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.-,yes,yes,previous-page,none,high,"centros de prevención locales de adicciones, los CEPLA. En ese sentido, ya se llevan","turn opens on page 47 (""La otra cuestión que me parece importante es la del fortalecimiento institucional de la Sedronar..."") and continues uninterrupted onto page 48, where the quoted words appear; no new speaker label intervenes.",
298,2014-12-10_r21,2014-12-10_r21_ORDINARIA.pdf,31,Sra. Odarda,Sra. Odarda.-,yes,yes,same-paragraph,none,high,Señor presidente: es para solicitar una cuestión de privilegio por considerar que se ha,none,
299,2014-12-10_r21,2014-12-10_r21_ORDINARIA.pdf,86,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.-,yes,yes,same-paragraph,none,high,"¡Cómo no! Y después continúo porque es un textual de las versiones taquigráficas, nada",none,
300,2014-12-17_r22,2014-12-17_r22_ORDINARIA.pdf,91,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Queda rechazado. Entonces, no se puede avanzar con el proyecto.",none,
301,2015-02-12_r24,2015-02-12_r24_ESPECIAL.pdf,36,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Podemos proceder a la votación.,"""Sr. Presidente.- Podemos proceder a la votación."" is its own short paragraph on p.36.",
302,2015-02-27_r01,2015-02-27_r01_PREPARATORIA.pdf,11,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,De acuerdo con el artículo 1º del Reglamento de esta Honorable Cámara corresponde fijar,"Opens ""Sr. Presidente.- De acuerdo con el artículo 1º del Reglamento de esta Honorable Cámara corresponde fijar los días y horas de sesiones...""",
303,2015-03-01_r00,2015-03-01_r00_ASAMBLEA.pdf,17,Sra. Presidenta de la Nación,Sra. Presidenta de la Nación.-,yes,yes,previous-page,(Aplausos.),high,Es una quinta parte de lo que se generó en 129 años del Banco,"Continuous Fernández de Kirchner address from page 7 to page 17 with no intervening bold label; quoted words form their own short paragraph ending in ""(Aplausos.)"".",
304,2015-03-11_r02,2015-03-11_r02_ORDINARIA.pdf,9,Sra. Luna,Sra. Luna.,yes,yes,same-paragraph,none,high,Señor presidente: solicito un homenaje en este Senado y un reconocimiento por las 10,"""Sra. Luna.- Señor presidente: solicito un homenaje en este Senado y un reconocimiento por las 10 víctimas..."" on p.9.",
305,2015-03-11_r02,2015-03-11_r02_ORDINARIA.pdf,32,Sr. Giustiniani,Sr. Giustiniani.,yes,yes,same-paragraph,none,high,"Sí, estamos de acuerdo.","""Sr. Giustiniani.- Sí, estamos de acuerdo."" on p.32.",
306,2015-05-27_r04,2015-05-27_r04_ORDINARIA.pdf,30,Sr. Presidente,Sr. Presidente.,yes,yes,previous-page,none,high,Tiene la palabra la senadora Negre de Alonso.,"The line ""Tiene la palabra la senadora Negre de Alonso."" opens p.30 as an unlabeled indented continuation line; the last bold label before it is ""Sr. Presidente.-"" at the bottom of p.29 (""Entonces, tomamos la propuesta del senador Morales de tratar el dictamen al final..."").",
307,2015-05-27_r04,2015-05-27_r04_ORDINARIA.pdf,84,Sr. Fuentes,Sr. Fuentes.,yes,yes,same-paragraph,none,high,Si no me quiere escuchar me lo dice.,"""Sr. Fuentes.- Si no me quiere escuchar me lo dice."" on p.84.",
308,2015-07-01_r05,2015-07-01_r05_ORDINARIA.pdf,32,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,"Sí, ya lo busco. Orden del día Nº 292. Es un proyecto de la","""Sr. Secretario (Estrada).- Sí, ya lo busco."" followed by an indented continuation line ""Orden del día Nº 292. Es un proyecto de la senadora Monllau..."" on p.32, same turn.",
309,2015-07-01_r05,2015-07-01_r05_ORDINARIA.pdf,33,Sr. Abal Medina,Sr. Abal Medina.,yes,yes,same-paragraph,none,high,"Gracias, señor presidente. Decíamos que también establece la universalización de todo el sistema estableciendo","""Sr. Abal Medina.- Gracias, señor presidente. Decíamos que también establece la universalización de todo el sistema estableciendo los topes..."" on p.33.",
