case,session,pdf,page,parser_speaker,blind_read_label,agree,words_found,label_distance,furniture_in_paragraph,confidence,opening_words,reader_notes,checked_by_hand_afterwards
566,2011-03-16_r02,2011-03-16_r02_ORDINARIA.pdf,74,Sr. Jenefes,Sr. Jenefes.,yes,yes,same-paragraph,none,high,"Sí. Acepto la propuesta del ingeniero, que muchas veces ejerce la abogacía en forma","Paragraph contains the stage direction ""(Risas.)"" at its end, which does not break the turn.",
567,2011-03-16_r02,2011-03-16_r02_ORDINARIA.pdf,78,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,Se registran 38 votos por la afirmativa. Unanimidad.,none,
568,2011-03-30_r03,2011-03-30_r03_ORDINARIA.pdf,49,Sr. Guinle,Sr. Guinle,yes,yes,same-paragraph,none,high,…le toman la planta. En realidad fue una toma en donde intervinieron algunos de,"This occurrence of the label is printed WITHOUT the closing period (""Sr. Guinle – …le toman la planta.""), unlike the same speaker's earlier label on the page (""Sr. Guinle."").",
569,2011-03-30_r03,2011-03-30_r03_ORDINARIA.pdf,85,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Senador Pichetto: ¿usted había solicitado el tratamiento de un proyecto vinculado con la provincia,"The presiding officer addresses senator Pichetto; the reply below carries the label ""Sr. Pichetto.""",
570,2011-04-13_r04,2011-04-13_r04_ORDINARIA.pdf,7,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Aprobado. En consideración en general. Si no se hace uso de la palabra, se","Label paragraph is ""Sr. Presidente. – Aprobado.""; the two following indented lines continue the same turn.",
571,2011-04-13_r04,2011-04-13_r04_ORDINARIA.pdf,11,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Morales.,none,
572,2011-04-13_r04,2011-04-13_r04_ORDINARIA.pdf,16,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Guinle.,none,
573,2011-04-13_r04,2011-04-13_r04_ORDINARIA.pdf,23,Sra. Escudero,Sra. Escudero.,yes,yes,same-paragraph,none,high,Señor presidente: voy a sugerir una modificación en los artículos 3° y 4° del,"Printed as ""Sra. Escudero.-"" with a hyphen instead of the usual dash separator.",
574,2011-04-13_r04,2011-04-13_r04_ORDINARIA.pdf,33,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro).,yes,yes,same-paragraph,none,high,Muy bien. Esos son los cinco órdenes del día. Si no se hace uso,"Label paragraph is ""Muy bien. Esos son los cinco órdenes del día.""; ""Si no se hace uso de la palabra, se van a votar."" is the next indented line of the same turn.",
575,2011-04-13_r04,2011-04-13_r04_ORDINARIA.pdf,35,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro).,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Pichetto.,"Several ""Sr. Presidente (Pampuro). – Tiene la palabra el señor senador ..."" lines on this page, but only one names Pichetto.",
576,2011-05-04_r05,2011-05-04_r05_ORDINARIA.pdf,30,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Para una interrupción, tiene la palabra el senador Pichetto.",Label printed without a name in parentheses on this page; the words are the whole one-line turn.,
577,2011-05-04_r05,2011-05-04_r05_ORDINARIA.pdf,36,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,"Se registran 54 votos afirmativos, con las salvedades de los votos negativos de las","Turn opens immediately after the stage direction ""- Se practica la votación por medios electrónicos.""",
578,2011-05-04_r05,2011-05-04_r05_ORDINARIA.pdf,58,Sr. Presidente (Marino),Sr. Presidente (Marino).,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Alfredo Martínez.,"Earlier on the same page the chair is labelled ""Sr. Presidente (Fernández).""; the presidency changed mid-page, but the governing label here is Marino.",
579,2011-06-01_r07,2011-06-01_r07_ORDINARIA.pdf,11,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro).,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Parrilli.,Line sits directly under the bold section heading for S.- 3654/10 y O.D. N° 263/11.,
580,2011-06-29_r08,2011-06-29_r08_ORDINARIA.pdf,12,Sr. Sanz,Sr. Sanz.,yes,yes,same-paragraph,none,high,Señor presidente: solicito que se incorpore al bloque de los proyectos de declaración que,Last turn on the page; it continues onto the following page.,
581,2011-06-29_r08,2011-06-29_r08_ORDINARIA.pdf,12,Sr. Romero,Sr. Romero.,yes,yes,same-paragraph,none,high,"Para dar por terminado el tema anterior, quiero decir que el presidente del bloque",none,
582,2011-06-29_r08,2011-06-29_r08_ORDINARIA.pdf,13,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Los dejamos reservados en mesa, junto con el homenaje a Hipólito Irigoyen.","Page prints ""Hipólito Irigoyen"" with that spelling; no name in parentheses on this label.",
583,2011-07-27_r09,2011-07-27_r09_ORDINARIA.pdf,25,Sr. Sanz,Sr. Sanz.,yes,yes,same-paragraph,none,high,".─ Quería saber si podemos incorporar el tratamiento de expediente S. 1114/11, de la","The quoted string begins with the label's own dash; printed as ""Sr. Sanz.- Quería saber si podemos incorporar..."".",
584,2011-07-27_r09,2011-07-27_r09_ORDINARIA.pdf,35,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Les voy a pedir brevedad porque hay varios senadores anotados. Tiene la palabra la,"""Tiene la palabra la senadora Bortolozzi de Bogado."" is an indented continuation line of the same turn.",
585,2011-07-27_r09,2011-07-27_r09_ORDINARIA.pdf,48,Sr. Calcagno y Maillmann,Sr. Calcagno y Maillmann.,yes,yes,same-paragraph,none,high,"Señor presidente: trataré de trabajar el tema tal como lo definió la senadora, es","Page prints ""definió la senadora, es decir a través de la ley de sociedades"".",
586,2011-08-31_r10,2011-08-31_r10_ORDINARIA.pdf,20,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,El proyecto vuelve a comisión.,"Immediately followed by the bold section heading ""PLAN DE LABOR (Continuación)"".",
587,2011-08-31_r10,2011-08-31_r10_ORDINARIA.pdf,24,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Para rendir un homenaje, tiene la palabra el señor senador Cabanchik.","Line sits directly under the bold heading ""DÍA DEL LECTOR. HOMENAJE AL NATALICIO DE JORGE LUIS BORGES"".",
588,2011-08-31_r10,2011-08-31_r10_ORDINARIA.pdf,37,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra la senadora Rojkés de Alperovich.,none,
589,2011-08-31_r10,2011-08-31_r10_ORDINARIA.pdf,39,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Sanz.,none,
590,2011-08-31_r10,2011-08-31_r10_ORDINARIA.pdf,60,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Bongiorno.,none,
591,2011-08-31_r10,2011-08-31_r10_ORDINARIA.pdf,66,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Negre de Alonso.,"Printed as ""Sr. Presidente. - Tiene la palabra la señora senadora Negre de Alonso.""",
592,2011-11-02_r12,2011-11-02_r12_ORDINARIA.pdf,18,Sr. Guastavino,Sr. Guastavino.,yes,yes,previous-page,none,high,"Néstor Carlos Kirchner, ya en ese entonces, mostraba su pasión y su compromiso de","Turn opens on printed page 17; page 18 carries no label at all, so the turn continues.",
593,2011-11-02_r12,2011-11-02_r12_ORDINARIA.pdf,22,Sr. Morales,Sr. Morales.,yes,yes,same-paragraph,none,high,"Señor presidente: deseo rendir en esta ocasión homenaje a Sergio Alberto Montiel, quien fue",none,
594,2011-11-02_r12,2011-11-02_r12_ORDINARIA.pdf,24,Sr. Presidente (Marino),Sr. Presidente (Marino).,yes,yes,same-paragraph,"superscript footnote marker ""1"" after ""consecuencia."" keyed to ""Ver el Apéndice."" at the foot of the page",high,Queda aprobada la declaración. Se procederá en consecuencia.,"First line of the page; followed by the bold heading ""HOMENAJE AL SEÑOR SENADOR (M. C.) DON JOSÉ MARIA SÁEZ"".",
595,2011-11-02_r12,2011-11-02_r12_ORDINARIA.pdf,46,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,Se registran 47 votos por la afirmativa. Unanimidad.,"Last line of the page, right after ""- Se practica la votación por medios electrónicos.""",
596,2011-11-02_r12,2011-11-02_r12_ORDINARIA.pdf,66,Sr. Presidente (Marino),Sr. Presidente (Marino).,yes,yes,same-paragraph,none,high,Votaremos primero el proyecto de creación de un juzgado en Tartagal.,none,
597,2011-11-02_r12,2011-11-02_r12_ORDINARIA.pdf,71,Sr. Presidente (Marino),Sr. Presidente (Marino).,yes,yes,same-paragraph,none,high,"Si no se logra la habilitación sobre tablas, no se puede tratar.",none,
598,2011-12-21_r16,2011-12-21_r16_EXTRAORDINARIA.pdf,7,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,"Naturalmente, en la versión taquigráfica va a constar lo expresado por el senador Martínez.",none,
599,2011-12-21_r16,2011-12-21_r16_EXTRAORDINARIA.pdf,74,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Le solicita una interrupción el señor senador Verani, ¿la concede?",No name in parentheses anywhere on this page's chair labels.,
600,2011-12-21_r16,2011-12-21_r16_EXTRAORDINARIA.pdf,117,Sr. Morales,Sr. Morales.,yes,yes,same-paragraph,none,high,"Después, pídale explicaciones al senador, a su compañero, de las cosas que han pasado","Printed ""Después, pídale explicaciones al senador...""; the turn sits between two ""Varios señores senadores hablan a la vez."" stage directions.",
601,2011-12-21_r16,2011-12-21_r16_EXTRAORDINARIA.pdf,137,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Pichetto.,"One-line turn on p.137, immediately followed by ""Sr. Pichetto."" opening the next turn.",
602,2011-12-21_r16,2011-12-21_r16_EXTRAORDINARIA.pdf,149,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,Se registran 42 votos por la afirmativa y 27 por la negativa. En este,"Follows the stage direction ""Se practica la votación por medios electrónicos.""; only ""Sr. Secretario"" is bold, ""(Estrada)"" is roman.",
603,2011-12-22_r17,2011-12-22_r17_EXTRAORDINARIA.pdf,114,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,"Se registran 61 votos por la afirmativa, 2 por la negativa.","Page also prints ""Se registran 61 votos por la afirmativa y 2 por la negativa."" lower down, likewise under ""Sr. Secretario (Estrada).""; the comma form matches the upper line.",
604,2012-03-14_r02,2012-03-14_r02_ORDINARIA.pdf,49,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Para una interrupción, tiene la palabra la señora senadora Corregido.","One-line turn between Morandini's ""Sí, cómo no."" and Corregido's interruption.",
605,2012-03-14_r02,2012-03-14_r02_ORDINARIA.pdf,59,Sra. Bongiorno,Sra. Bongiorno.,yes,yes,same-paragraph,none,high,Señor presidente: he presentado un proyecto en conmemoración del ataque terrorista a la Embajada,"Turn opens right after the president's ""Tiene la palabra la senadora Bongiorno.""",
606,2012-03-21_r03,2012-03-21_r03_ORDINARIA.pdf,4,Sr. Bermejo,Sr. Bermejo.,yes,yes,same-paragraph,none,high,"Señor presidente: muy brevemente. Había pedido la palabra antes que el senador Pichetto, por","Last full paragraph of p.4; the footnote ""Ver el Apéndice."" sits below the text block, not inside the paragraph.",
607,2012-03-21_r03,2012-03-21_r03_ORDINARIA.pdf,86,Sr. Rodríguez Saá,Sr. Rodríguez Saá.,yes,yes,same-paragraph,none,high,"El Acta. Pedí, por las dudas, el texto original, que es clarísimo, no hay","The preceding line ""Sr. Pichetto. – El Acta."" repeats the words ""El Acta"" but not the quoted continuation.",
608,2012-03-21_r03,2012-03-21_r03_ORDINARIA.pdf,95,Sr. Morales,Sr. Morales.,yes,yes,same-paragraph,none,high,"Si no me daba la interrupción, no se trataba de usted. Creo que el","Printed with a double space, ""la interrupción,  no se trataba de usted.""; ""Creo que el ministro..."" continues the same turn in the next paragraph.",
609,2012-04-25_r04,2012-04-25_r04_ESPECIAL.pdf,26,Sr. Fuentes,Sr. Fuentes.,yes,yes,same-paragraph,none,high,"Señor presidente: con todo respeto, el senador manifestó recién que en los objetivos del",Interruption granted by the president just above.,
610,2012-04-25_r04,2012-04-25_r04_ESPECIAL.pdf,44,Sr. Martínez,Sr. Martínez.,yes,yes,same-paragraph,none,high,"Todos sabemos, y en esto hemos coincidido, que los hidrocarburos, especialmente el petróleo y","Turn opens after ""Sr. Presidente. – Tiene la palabra el señor senador Martínez.""",
611,2012-04-25_r04,2012-04-25_r04_ESPECIAL.pdf,50,Sra. Morandini,Sra. Morandini.,yes,yes,same-paragraph,none,high,"No, no admito interrupciones, señor presidente.","One-line reply between two ""Sr. Presidente."" lines.",
612,2012-04-25_r04,2012-04-25_r04_ESPECIAL.pdf,53,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Señor senador: para hacer uso de la palabra, debe solicitar una interrupción.","First labelled line of p.53, directly under the carried-over stage direction ""alcance del micrófono.""",
613,2012-05-16_r06,2012-05-16_r06_ORDINARIA.pdf,46,Sr. Giustiniani,Sr. Giustiniani.,yes,yes,same-paragraph,none,high,"No, yo concedo las interrupciones. Lo que decía antes era otra cosa, que de",Reply to Romero's interruption request.,
614,2012-05-16_r06,2012-05-16_r06_ORDINARIA.pdf,66,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Martínez.,"Ambiguous — the identical sentence is printed twice on p.66 (first line of the page and again lower down), but both carry this same label.",
615,2012-05-16_r06,2012-05-16_r06_ORDINARIA.pdf,66,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Martínez.,"Ambiguous — same duplicated sentence as case 614; verified by zoom that both occurrences print ""(Rojkés de Alperovich)."" with the period outside the parenthesis.",
616,2012-05-30_r08,2012-05-30_r08_INFORMATIVA_ESPECIAL.pdf,23,Sr. Marino,Sr. Marino.,yes,yes,same-paragraph,none,high,Señor presidente: creo que lo que ha manifestado el señor senador Sanz nos ha,"Turn opens after ""Sr. Presidente. –  Tiene la palabra el señor senador Marino.""",
617,2012-07-04_r10,2012-07-04_r10_ORDINARIA.pdf,44,Sra. Presidenta (Rojkés de Alperovich.),Sra. Presidenta (Rojkés de Alperovich.),yes,yes,same-paragraph,none,high,"Para una interrupción, tiene la palabra la señora senadora Giménez.",Verified by zoom — on this page the period is printed inside the parenthesis and there is none after it.,
618,2012-07-04_r10,2012-07-04_r10_ORDINARIA.pdf,68,Sr. Secretario (Estrada.),Sr. Secretario (Estrada.),yes,yes,same-paragraph,none,high,"Es un proyecto que lleva la firma de la senadora Fellner, del senador Linares,","Verified by zoom — period inside the parenthesis; only ""Sr. Secretario"" is bold.",
619,2012-07-11_r11,2012-07-11_r11_ORDINARIA.pdf,23,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Colazo.,"Sits just under the bold section title ""DECLARACIÓN DE RÍO GRANDE COMO CAPITAL DE LA VIGILIA DE MALVINAS. TRATAMIENTO SOBRE TABLAS."" and after ""Sr. Colazo. – Pido la palabra.""",
620,2012-08-15_r12,2012-08-15_r12_ORDINARIA.pdf,49,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,"En primer lugar, me parece que algunas reflexiones referidas a la anterior audiencia pública,","Turn opens after ""Sr. Presidente. – Tiene la palabra el señor senador Pichetto.""",
621,2012-08-16_r13,2012-08-16_r13_ESPECIAL.pdf,89,Sr. Cabanchik,Sr. Cabanchik.,yes,yes,same-paragraph,none,high,"Como la convocatoria a la votación anterior era en general, ahora inevitablemente hay que",Turn opens after the president gives Cabanchik the floor.,
622,2012-09-05_r14,2012-09-05_r14_ORDINARIA.pdf,13,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Corresponde la consideración de los órdenes del día con proyectos de ley que por,"This session prints the separator as a hyphen glued to the label (""Sr. Presidente.-""); label sits under the bold title ""PRÓRROGA DEL PROGRAMA NACIONAL DE ENTREGA VOLUNTARIA DE ARMAS DE FUEGO"".",
623,2012-09-05_r14,2012-09-05_r14_ORDINARIA.pdf,20,Sr. Secretario (Estrada),Sr. Secretario (Estrada).-,yes,yes,same-paragraph,none,high,Se registran 53 votos por la afirmativa…,"Here the whole label including ""(Estrada)"" is bold and the separator is a hyphen; page also shows a later ""Se registran 54 votos afirmativos"" line under the same label.",
624,2012-09-05_r14,2012-09-05_r14_ORDINARIA.pdf,35,Sr. Martínez,Sr. Martínez.-,yes,yes,same-paragraph,none,high,"Señora presidenta: realmente, me asombra un poco la presentación, porque este asunto tenía dictamen","Turn opens after ""Sra. Presidenta (Rojkés de Alperovich).- Tiene la palabra el señor senador Martínez.""",
625,2012-09-05_r14,2012-09-05_r14_ORDINARIA.pdf,39,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).,yes,yes,same-paragraph,none,high,"Si no se hace uso de la palabra, se entenderá que el Senado constituido","Whole label bold including the parenthesis; separator printed as "" - "" on this line.",
626,2012-09-12_r15,2012-09-12_r15_ORDINARIA.pdf,4,Sr. Cabanchik,Sr. Cabanchik.-,yes,yes,same-paragraph,none,high,"Señor presidente: deseo pedir una preferencia para la próxima sesión, para el proyecto S.-52/12,","Opens the section headed ""6 / EXPROPIACIÓN CONFITERÍA DEL MOLINO. MOCIÓN DE PREFERENCIA""; page prints ""el proyecto S.-52/12"".",
627,2012-09-12_r15,2012-09-12_r15_ORDINARIA.pdf,4,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.-,yes,yes,same-paragraph,none,high,Señor presidente: También para dejar constancia de que oportunamente voy a solicitar el tratamiento,"Second paragraph of the page; page prints ""También"" capitalised after the colon, matching the quote.",
628,2012-09-12_r15,2012-09-12_r15_ORDINARIA.pdf,20,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Están los de los senadores Martínez, Verna...","Immediately after ""Sr. Pichetto.- Martínez, Verna...""; the president repeats the names, so the two adjacent turns are similar but the quoted wording is only under Sr. Presidente.",
629,2012-09-12_r15,2012-09-12_r15_ORDINARIA.pdf,82,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Para una interrupción, tiene la palabra la señora senadora Estenssoro.","One-line turn between ""Sr. Filmus.- La concedo."" and ""Sra. Estenssoro.- Gracias, senador Filmus.""",
630,2012-10-03_r16,2012-10-03_r16_ORDINARIA.pdf,38,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,"superscript footnote marker 19 after ""correspondientes."" (footnote ""Ver el Apéndice."" at page foot)",high,Queda aprobado. Se harán las comunicaciones correspondientes.,"Third line of the page, just above the section title ""10 / CONSIDERACIÓN EN CONJUNTO DE ÓRDENES DEL DÍA"".",
631,2012-10-03_r16,2012-10-03_r16_ORDINARIA.pdf,67,Sr. Morales,Sr. Morales.-,yes,yes,same-paragraph,none,high,"Después del consejo jurisprudencial del señor senador Pichetto, le concedo una interrupción a la","Answers the president's question in the preceding line; page prints ""Después del consejo jurisprudencial"".",
632,2012-10-17_r17,2012-10-17_r17_ORDINARIA.pdf,8,Sr. Fuentes,Sr. Fuentes.-,yes,yes,earlier-on-page,none,high,"Ahora le doy la interrupción, señora presidenta, si usted lo autoriza.","Unlabelled indented continuation paragraph of the Fuentes turn; only ""(Risas.)"" intervenes, and the next label after it is ""Sra. Presidenta (Rojkés de Alperovich).-"".",
633,2012-10-25_r18,2012-10-25_r18_ESPECIAL.pdf,12,Sr. Guinle,Sr. Guinle.-,yes,yes,same-paragraph,none,high,"¿Me permite una interrupción, senador Morales?",One-line interjection interrupting the Morales speech.,
634,2012-10-31_r19,2012-10-31_r19_ORDINARIA.pdf,74,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Continúa en el uso de la palabra el señor senador Rodríguez Saá.,"Immediately followed by ""Sr. Rodríguez Saá.- Bien. He escuchado..."".",
635,2012-11-14_r20,2012-11-14_r20_ORDINARIA.pdf,67,Sr. Pérsico,Sr. Pérsico.-,yes,yes,same-paragraph,none,high,"Señora presidenta: este proyecto estuvo puesto dos veces en la reunión de labor, ya","Page prints ""en la reunión de labor, ya aprobado para ser tratado""; the label just above is ""Sra. Presidenta (Rojkés de Alperovich).-"".",
636,2012-11-14_r20,2012-11-14_r20_ORDINARIA.pdf,126,Sr. Mayans,Sr. Mayans.-,yes,yes,same-paragraph,none,high,"Señora presidenta: teníamos pactado con los senadores el tratamiento de otros temas, pero dado","Follows ""Sra. Presidenta (Rojkés de Alperovich).- Tiene la palabra el señor senador Mayans.""",
637,2012-11-27_r00,2012-11-27_r00_ASAMBLEA.pdf,5,Sr. Secretario (Estrada),Sr. Secretario (Estrada).-,yes,yes,same-paragraph,none,high,"Obran en Secretaría sendas notas presentadas por señores diputados y señoras diputadas, señores senadores","Under the section title ""2 / DECRETO DE CONVOCATORIA"".",
638,2012-11-27_r00,2012-11-27_r00_ASAMBLEA.pdf,6,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Dado el asentimiento prestado, por Secretaría se dará cuenta de la nómina de los","First labelled turn on the page, after the ""- Asentimiento."" stage direction.",
639,2012-11-28_r21,2012-11-28_r21_ORDINARIA.pdf,68,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Si no se hace uso de la palabra, se va a votar el inciso","The paragraph reads ""...se va a votar el inciso e), con la modificación propuesta.""; other ""se va a votar"" turns on the page are also under Sr. Presidente.",
640,2012-11-28_r21,2012-11-28_r21_ORDINARIA.pdf,80,Sr. Secretario (Estrada),Sr. Secretario (Estrada).-,yes,yes,same-paragraph,none,high,"Entonces, se acaba de aprobar la inclusión del expediente 17/12 del Poder Ejecutivo en","Followed by ""Sra. Negre de Alonso.- Ya votamos la inclusión.""",
641,2012-11-28_r21,2012-11-28_r21_ORDINARIA.pdf,99,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"En consideración en general y en particular en una sola votación estos proyectos, salvo","First labelled turn after the long unlabelled list of bill titles; page prints ""salvo el que se refiere al tema de vivienda en Jujuy"".",
642,2012-11-28_r21,2012-11-28_r21_ORDINARIA.pdf,101,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Entonces, ahora ponemos en consideración la habilitación sobre tablas. Si no se hace uso","The quote spans the labelled line and the indented continuation ""Si no se hace uso de la palabra, se va a votar.""; no new label between them.",
643,2012-11-29_r22,2012-11-29_r22_ORDINARIA.pdf,21,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Senadores Fernández, Morales, Romero, Linares. A partir de ahí, senadora Negre de Alonso, senador","Answers ""Sr. Pichetto.- Señor presidente: por favor, lea la lista de oradores.""",
644,2012-11-29_r22,2012-11-29_r22_ORDINARIA.pdf,79,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,"superscript footnote marker 13 after ""proyectos."" (footnote ""Ver el Apéndice."" at page foot)",high,Quedan aprobados todos los proyectos.,"Third labelled line of the page, just above the section title ""8 / CONSIDERACIÓN EN CONJUNTO DE PROYECTOS SOBRE TABLAS"".",
645,2012-12-19_r23,2012-12-19_r23_EXTRAORDINARIA.pdf,15,Sr. Pichetto,Sr. Pichetto.-,yes,yes,same-paragraph,none,high,Señor presidente: aclaro que yo planteé la votación de todos los proyectos. Había quedado,"Follows ""Sra. Presidenta (Rojkés de Alperovich).- Tiene la palabra el senador Pichetto.""",
646,2013-02-21_r24,2013-02-21_r24_EXTRAORDINARIA.pdf,71,Sra. Bongiorno,Sra. Bongiorno. -,yes,yes,same-paragraph,none,high,“La firma del Memorándum es el resultado de buscar justicia para las víctimas de,"Printed with a space between the period and the dash; the words are a quotation of canciller Timerman read aloud by Bongiorno, and the preceding turn is ""Sr. Presidente.- Por favor.""",
647,2013-03-01_r00,2013-03-01_r00_ASAMBLEA.pdf,17,Sra. Presidenta de la Nación,Sra. Presidenta de la Nación. –,yes,yes,previous-page,none,high,Nivel secundario. Tasa neta de escolarización de adolescentes y jóvenes. Tenemos también una evolución,"Label opens on printed page 6 under the section title ""4 / MENSAJE DE LA SEÑORA PRESIDENTA DE LA NACIÓN""; pages 7-17 carry no new label, only running heads, ""Dirección General de Taquígrafos"" footers and applause directions.",
648,2013-03-01_r00,2013-03-01_r00_ASAMBLEA.pdf,27,Sra. Presidenta de la Nación,Sra. Presidenta de la Nación. –,yes,yes,previous-page,none,high,No importa. No vengo acá a refregar nada a nadie ni a pedirle cuentas,"Same uninterrupted turn opened on printed page 6; on page 27 the quoted words follow the stage direction ""(Murmullos en el recinto.)"" inside the paragraph, which does not end the turn.",
649,2013-03-20_r03,2013-03-20_r03_ORDINARIA.pdf,45,Sr. Presidente,Sr. Presidente. -,yes,yes,same-paragraph,none,high,Senadora Montero: el senador Fernández solicita una interrupción para hacer un cierre. ¿Se la,"Printed with a space between the period and the dash; followed by ""- Varios señores senadores hablan a la vez.""",
650,2013-03-20_r03,2013-03-20_r03_ORDINARIA.pdf,52,Sr. Filmus,Sr. Filmus. -,yes,yes,same-paragraph,none,high,"Señor presidente: si el conjunto de los colegas están de acuerdo, hay cuatro órdenes","Printed with a space between the period and the dash; follows ""Sr. Presidente. - Tiene la palabra el señor senador Filmus.""",
651,2013-03-20_r03,2013-03-20_r03_ORDINARIA.pdf,63,Sr. Sanz,Sr. Sanz. -,yes,yes,same-paragraph,none,high,"No, me anoto para después.","One-line turn between two ""Sr. Romero. -"" turns; page uses ""Label. -"" spacing.",
652,2013-04-17_r04,2013-04-17_r04_ESPECIAL.pdf,18,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Se va a leer por Secretaría.,"Sits between ""Sr. Pichetto.- ¿Hay alguien más para anotarse?"" and ""Sr. Secretario (Estrada).-"".",
653,2013-04-17_r04,2013-04-17_r04_ESPECIAL.pdf,116,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Dice que es para distender, un pequeño comentario.","Short exchange between two ""Sr. Pichetto.-"" lines.",
654,2013-04-18_r05,2013-04-18_r05_ESPECIAL.pdf,33,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Continúa en el uso de la palabra la señora senadora Negre de Alonso.,"Immediately precedes the ""Sra. Negre de Alonso.-"" turn.",
655,2013-04-18_r05,2013-04-18_r05_ESPECIAL.pdf,54,Sr. Castillo,Sr. Castillo.-,yes,yes,same-paragraph,none,high,"Muy amable. Solamente una cuestión mínima. Las presidencias de bloque tienen cuarenta minutos, y","Quote begins in the label's own paragraph (""Muy amable."") and continues over the next two indented paragraphs of the same turn.",
656,2013-04-24_r06,2013-04-24_r06_ORDINARIA.pdf,25,Sr. Secretario (Estrada),Sr. Secretario (Estrada).-,yes,yes,same-paragraph,none,high,Órdenes del día números 6/13; 8/13 a 14/13;17/13 a 20/13; 26/13; 30/13 y 31/13;,"Reading of the list of órdenes del día, right after ""Sr. Presidente.-"".",
657,2013-04-24_r06,2013-04-24_r06_ORDINARIA.pdf,51,Sra. Monllau,Sra. Monllau. -,yes,yes,same-paragraph,none,high,"No dudo de que hoy, como en el tema de trata de personas, se",Label re-printed after the stage direction about Boudou taking the chair; printed with a space before the dash and no space after it.,
