case,session,pdf,page,parser_speaker,blind_read_label,agree,words_found,label_distance,furniture_in_paragraph,confidence,opening_words,reader_notes,checked_by_hand_afterwards
437,2007-12-05_r19,2007-12-05_r19_ORDINARIA.pdf,13,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro). —,yes,yes,same-paragraph,none,high,"Si hay asentimiento, así se hará. —","The trailing dash belongs to the stage direction ""— Asentimiento."" on the next line.",
438,2007-12-05_r19,2007-12-05_r19_ORDINARIA.pdf,19,Sr. Rodríguez Saá,Sr. Rodríguez Saá. —,yes,yes,same-paragraph,none,high,"Señor presidente: nuevamente tenemos en tratamiento la prórroga del impuesto al cheque y, nuevamente,",Turn opens near the bottom of the page and continues onto the next.,
439,2007-12-05_r19,2007-12-05_r19_ORDINARIA.pdf,20,Sr. Gómez Díez,Sr. Gómez Díez. —,yes,yes,same-paragraph,none,high,Señor presidente: el impuesto a los débitos y a los créditos bancarios fue establecido,"The presiding officer's preceding line spells the name ""Gómez Diez""; the speaker label itself prints ""Gómez Díez"".",
440,2007-12-05_r19,2007-12-05_r19_ORDINARIA.pdf,31,Sr. Pichetto,Sr. Pichetto. —,yes,yes,same-paragraph,none,high,Señor presidente: ¿se puede elaborar una lista de oradores y estimar el horario de,First of three Pichetto turns on the page.,
441,2007-12-05_r19,2007-12-05_r19_ORDINARIA.pdf,72,Sr. Salvatori,Sr. Salvatori. —,yes,yes,earlier-on-page,none,high,"han revitalizado la esencia del Senado de la Nación argentina. Además, lo siento de","Same turn, continued; the paragraph contains the stage directions ""(Aplausos en las bancas y en las galerías)"" and ""(Risas)"", which do not end it.",
442,2007-12-10_r00,2007-12-10_r00_ASAMBLEA.pdf,10,Sra. Presidenta de la Nación Argentina,Sra. Presidenta de la Nación Argentina. —,yes,yes,previous-page,none,high,"Se lo debemos a quienes fueron las víctimas, se lo debemos a sus familiares,","Label printed at the foot of page 7; pages 8, 9 and 10 carry no new label, only applause and running heads.",
443,2007-12-12_r20,2007-12-12_r20_ORDINARIA.pdf,14,Sr. Secretario (Estrada),Sr. Secretario (Estrada). —,yes,yes,same-paragraph,none,high,"En primer término corresponde considerar, en forma conjunta, si se tratan sobre tablas el",Immediately under the bold section heading on prorroga de la emergencia economica.,
444,2007-12-12_r20,2007-12-12_r20_ORDINARIA.pdf,53,Sr. Pichetto,Sr. Pichetto. —,yes,yes,same-paragraph,none,high,"No quiero volver sobre ese tema. Digo que ha habido una decisión. A veces,",Follows the brief Martínez interjection; Pichetto resumes with a fresh label.,
445,2007-12-19_r21,2007-12-19_r21_ORDINARIA.pdf,83,Sr. Presidente (Marino),Sr. Presidente (Marino). —,yes,yes,same-paragraph,none,high,Queda constituida la Cámara en comisión y ratificadas las autoridades para la conferencia.,"Just above the bold ""2 / Conferencia"" section heading.",
446,2007-12-19_r21,2007-12-19_r21_ORDINARIA.pdf,83,Sr. Presidente (Marino),Sr. Presidente (Marino).—,yes,yes,same-paragraph,none,high,Aprobado. Se procederá en consecuencia.,"Printed with no space before the dash, unlike other labels on the same page.",
447,2007-12-19_r21,2007-12-19_r21_ORDINARIA.pdf,86,Sr. Secretario (Estrada),Sr. Secretario (Estrada). —,yes,yes,same-paragraph,none,high,"Entonces, son 53 votos por la afirmativa.","Second Estrada turn on the page, after the Bongiorno viva-voce vote.",
448,2007-12-19_r21,2007-12-19_r21_ORDINARIA.pdf,88,Sr. Presidente (Marino),Sr. Presidente (Marino). —,yes,yes,same-paragraph,none,high,Corresponde considerar si se trata sobre tablas el dictamen de la Comisión de Trabajo,"Under the bold heading ""CD 147/06: Modificación de Ley 20.744""; a similar-looking sentence at the top of the page names other committees.",
449,2008-02-27_r01,2008-02-27_r01_PREPARATORIA.pdf,3,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,"footnote marker ""2"" after ""Aprobado.""",high,Aprobado. Tiene la palabra el señor senador Pichetto.,No name in parenthesis is printed in this session's presiding-officer labels.,
450,2008-02-27_r01,2008-02-27_r01_PREPARATORIA.pdf,7,Sr. Presidente,Sr. Presidente. —,yes,yes,earlier-on-page,none,high,Tiene la palabra la señora senadora Negre de Alonso.,"Same turn continued one line below the label, after ""(Aplausos.)"".",
451,2008-02-27_r24,2008-02-27_r24_EXTRAORDINARIA.pdf,19,Sr. Cabanchik,Sr. Cabanchik.,yes,yes,same-paragraph,none,high,Señor presidente: sólo quiero hacer una consulta. Quizás yo estoy confundido y el Reglamento,Label opens the paragraph directly before the quoted words; page has several short alternating turns.,
452,2008-03-12_r02,2008-03-12_r02_ORDINARIA.pdf,34,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,"Si no recuerdo mal, salvo que tenga algún problema por el que me tenga",First line of the page; the label is printed at the head of the same paragraph.,
453,2008-03-26_r03,2008-03-26_r03_ORDINARIA.pdf,7,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,Señor presidente: quiero solicitar el retiro de un proyecto de ley que había sido,"Third ""Sr. Pichetto."" label on the page, immediately preceding the quoted words.",
454,2008-04-09_r04,2008-04-09_r04_ORDINARIA.pdf,20,Sr. Fernández,Sr. Fernández.,yes,yes,same-paragraph,none,high,Señor presidente: los argumentos que dio el senador Naidenoff fueron debatidos en el seno,"Preceded by ""Sr. Presidente. — Tiene la palabra el señor senador Fernández.""",
455,2008-04-30_r06,2008-04-30_r06_INFORMATIVA_ESPECIAL.pdf,31,Sr. Rodríguez Saá,Sr. Rodríguez Saá.,yes,yes,same-paragraph,none,high,Ya termino. Pero desearía hablar de la distribución de la riqueza y de la,First line of the page; label heads the same paragraph.,
456,2008-04-30_r06,2008-04-30_r06_INFORMATIVA_ESPECIAL.pdf,32,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"El señor jefe de Gabinete ha solicitado un receso de cinco minutos. Después, hará",Label printed at the head of the paragraph containing the quoted words.,
457,2008-04-30_r06,2008-04-30_r06_INFORMATIVA_ESPECIAL.pdf,57,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,"En primer lugar, quiero agradecer especialmente la presencia del señor jefe de Gabinete, su","Near the bottom of the page, after ""Sr. Presidente. — Tiene la palabra el señor senador Pichetto.""",
458,2008-05-14_r07,2008-05-14_r07_ORDINARIA.pdf,39,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra la senadora Gallego.,"Last speech line of the page, above the footnote ""13 Ver el Apéndice.""",
459,2008-05-14_r07,2008-05-14_r07_ORDINARIA.pdf,43,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Para una interrupción tiene la palabra el señor senador Ríos.,Label heads the same one-line paragraph as the quoted words.,
460,2008-05-14_r07,2008-05-14_r07_ORDINARIA.pdf,45,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Petcoff Naidenoff.,Label heads the same one-line paragraph as the quoted words.,
461,2008-05-21_r08,2008-05-21_r08_ORDINARIA.pdf,8,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Pasamos a sesión de acuerdos. Tiene la palabra el señor senador Guinle.,"Printed as ""Sr. Presidente. — Pasamos a sesión de acuerdos."" with ""Tiene la palabra el señor senador Guinle."" as the next indented line of the same turn.",
462,2008-05-21_r08,2008-05-21_r08_ORDINARIA.pdf,17,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Rossi.,"Near the top of the page, before ""Sr. Rossi."" begins his turn.",
463,2008-05-21_r08,2008-05-21_r08_ORDINARIA.pdf,41,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,"Entonces, resultan 38 votos por la afirmativa, 17 por la negativa y ninguna abstención.","Second of two Secretario turns on the page; the earlier one reads 38/16, this one 38/17.",
464,2008-05-28_r09,2008-05-28_r09_ORDINARIA.pdf,6,Sr. Giustiniani,Sr. Giustiniani.,yes,yes,same-paragraph,none,high,"Solicito que se reserve en mesa, tal cual lo acordado en la Comisión de","Under the bold section heading ""5. Reserva de un asunto""; label heads the paragraph.",
465,2008-06-25_r10,2008-06-25_r10_ORDINARIA.pdf,16,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"En consideración en general. Si no se hace uso de la palabra, se va","""En consideración en general."" is the label line; ""Si no se hace uso de la palabra, se va a votar."" is the next indented line of the same turn.",
466,2008-06-25_r10,2008-06-25_r10_ORDINARIA.pdf,36,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Pichetto.,"Mid-page, immediately before ""Sr. Pichetto."" opens his turn.",
467,2008-07-16_r11,2008-07-16_r11_ORDINARIA.pdf,127,Sr. Pérsico,Sr. Pérsico.,yes,yes,same-paragraph,none,high,El 70 por ciento de la coparticipación de San Luis hace al presupuesto provincial.,"Label uses an en dash rather than an em dash; two ""Sr. Pérsico."" turns on the page, the quoted words belong to the first.",
468,2008-07-16_r11,2008-07-16_r11_ORDINARIA.pdf,149,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Tiene treinta segundos, señor senador.","One-line turn between two ""Sr. Urquía."" turns.",
469,2008-08-06_r12,2008-08-06_r12_ORDINARIA.pdf,64,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Pero hay que votar todos los artículos, salvo este. La norma se refiere al","""Pero hay que votar todos los artículos, salvo este."" is the label line; ""La norma se refiere al anexo."" is the next indented line of the same turn.",
470,2008-09-03_r14,2008-09-03_r14_ORDINARIA.pdf,76,Sr. Fernández,Sr. Fernández.,yes,yes,same-paragraph,none,high,"Señor presidente: voy a tratar de ser muy breve. En principio, quiero hacer algunas","First line of the page; ""En principio, quiero hacer algunas reflexiones..."" is the next paragraph of the same turn.",
471,2008-09-10_r15,2008-09-10_r15_ORDINARIA.pdf,13,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,"Señor presidente: como usted entenderá, me preocupa el tema. Lo que voy a proponer","First of two ""Sr. Pichetto."" turns on the page; the quoted words follow the first label.",
472,2008-09-10_r15,2008-09-10_r15_ORDINARIA.pdf,21,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Pinchetti de Sierra Morales.,"Note that a later turn on the same page is labelled ""Sra. Presidente."" but the quoted words sit under ""Sr. Presidente.""",
473,2008-10-01_r17,2008-10-01_r17_ORDINARIA.pdf,44,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Si no se hace uso de la palabra, se va a votar en general","Printed with no space after the dash (""Sr. Presidente. —Si no se hace uso..."").",
474,2008-10-22_r18,2008-10-22_r18_ORDINARIA.pdf,14,Sr. Giustiniani,Sr. Giustiniani.,yes,yes,same-paragraph,none,high,"Está bien. Interpretando lo que propone el senador Pichetto, creo que, entonces, queda con","Follows ""Sr. Presidente. — ... Tiene la palabra el senador Giustiniani.""",
475,2008-11-05_r19,2008-11-05_r19_ORDINARIA.pdf,34,Sr. Ríos,Sr. Ríos.,yes,yes,same-paragraph,none,high,No quisiera dejarlo pasar porque me compete el tema. Me quiero referir a las,"""Me quiero referir a las confusiones..."" is the next indented paragraph of the same turn.",
476,2008-11-05_r19,2008-11-05_r19_ORDINARIA.pdf,113,Sr. Romero,Sr. Romero. —,yes,yes,same-paragraph,none,high,Para consignar mi voto negativo al artículo 72 —relativo a la Carta Orgánica del,"Second ""Sr. Romero."" turn on the page (the earlier one is about artículo 59); the quoted words open this paragraph.",
477,2008-11-20_r20,2008-11-20_r20_ORDINARIA.pdf,4,Sr. Presidente. (Pampuro),Sr. Presidente. (Pampuro) —,yes,yes,same-paragraph,none,high,"En consideración el plan de labor. Si no se hace uso de la palabra,","Printed with the period before the parenthesis; the ""Si no se hace uso de la palabra,"" line continues the same turn.",
478,2008-11-20_r20,2008-11-20_r20_ORDINARIA.pdf,104,Sra. Estenssoro,Sra. Estenssoro. —,yes,yes,same-paragraph,none,high,Al poco de asumir como senadora vi todas estas irregularidades y entonces hice un,"The stage direction ""— Ocupa la Presidencia el señor vicepresidente 1° del H. Senado, senador Juan Carlos Marino."" sits just above the label, not inside the paragraph.",
479,2008-11-20_r20,2008-11-20_r20_ORDINARIA.pdf,124,Sr. Morales,Sr. Morales. —,yes,yes,same-paragraph,none,high,Vamos a ver. Pero así funciona un sistema de control en el mundo. Por,"Immediately follows the ""Varios señores senadores. —"" turn.",
480,2008-11-20_r20,2008-11-20_r20_ORDINARIA.pdf,138,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro). —,yes,yes,same-paragraph,none,high,"Si no se hace uso de la palabra, se va a votar el Título","ambiguous — the phrase occurs twice on the page (Título V, artículos 16 al 18; Título VI, artículos 19 a 21), both under this same label; reporting the first (Título V).",
481,2008-11-20_r20,2008-11-20_r20_ORDINARIA.pdf,138,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro). —,yes,yes,same-paragraph,none,high,"Si no se hace uso de la palabra, se va a votar el Título","ambiguous — same phrase printed twice on the page (Título V and Título VI), both under this identical label, so the label is the same either way.",
482,2008-11-26_r21,2008-11-26_r21_ORDINARIA.pdf,44,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,"Entonces, vamos a ir considerando por títulos. En los capítulos 1E a 6E ¿ha",No surname in parenthesis is printed for the chair on this page.,
483,2008-11-26_r21,2008-11-26_r21_ORDINARIA.pdf,46,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,"Corresponde considerar el dictamen de las comisiones de Salud y Deporte, de Presupuesto y","Paragraph opens right after the bold section title ""13. OD 1075/08: Enfermedad Celíaca"".",
484,2008-11-26_r21,2008-11-26_r21_ORDINARIA.pdf,54,Sr. Presidente (Romero),Sr. Presidente (Romero). —,yes,yes,same-paragraph,none,high,Tiene la palabra la senadora Giri.,Chair is identified as Romero on this page.,
485,2008-12-17_r23,2008-12-17_r23_ORDINARIA.pdf,68,Sra. Duhalde,Sra. Duhalde. —,yes,yes,same-paragraph,none,high,Simplemente quiero saber si se van a aceptar las modificaciones propuestas en los artículos,Third turn on the page; the quoted words follow the label directly.,
486,2008-12-17_r23,2008-12-17_r23_ORDINARIA.pdf,73,Sr. Mayans,Sr. Mayans. —,yes,yes,same-paragraph,none,high,Quisiera saber si es una concertación lo que están haciendo.,"A shorter Mayans line (""¿Es una concertación?"") appears earlier; the quoted longer sentence is this one.",
487,2008-12-17_r23,2008-12-17_r23_ORDINARIA.pdf,112,Sra. Quintela,Sra. Quintela.—,yes,yes,same-paragraph,none,high,Señor presidente: rectifico mi voto. Fue positivo.,"Printed with the dash run onto the period, no space, unlike the other labels on the page.",
488,2008-12-17_r23,2008-12-17_r23_ORDINARIA.pdf,116,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro). —,yes,yes,same-paragraph,"superscript footnote marker ""7"" after ""Quedan aprobados.""",high,Quedan aprobados. Tiene la palabra el señor senador Pichetto.,"""Tiene la palabra el señor senador Pichetto."" is the next line of the same turn, no new label intervenes.",
489,2008-12-18_r24,2008-12-18_r24_ORDINARIA.pdf,54,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Continúa en el uso de la palabra el señor senador Rodríguez Saá.,No surname in parenthesis printed for the chair on this page.,
490,2009-03-04_r02,2009-03-04_r02_ORDINARIA.pdf,30,Sr. Presidente,Sr. Presidente.–,yes,yes,same-paragraph,none,high,C En consideración el pedido de tratamiento sobre tablas...,"The page reads ""Sr. Presidente.– En consideración el pedido de tratamiento sobre tablas...""; the leading ""C"" in the quoted string is not on the page.",
491,2009-03-26_r03,2009-03-26_r03_ORDINARIA.pdf,11,Sr. Presidente,Sr. Presidente.–,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Martínez.,"Short dash printed directly after the period, no space.",
492,2009-03-26_r03,2009-03-26_r03_ORDINARIA.pdf,60,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro).–,yes,yes,same-paragraph,none,high,"Continúe en el uso de la palabra, senadora.",Page uses a short dash after the label throughout.,
493,2009-03-26_r03,2009-03-26_r03_ORDINARIA.pdf,120,Sr. Secretario (Estrada),Sr. Secretario (Estrada).–,yes,yes,same-paragraph,none,high,Se trata del expediente S.– 702/09. Dice que el Senado de la Nación declara,"Printed as ""Se trata del expediente S.–  702/09.""",
494,2009-04-15_r04,2009-04-15_r04_ORDINARIA.pdf,21,Sr. Presidente,Sr. Presidente.—,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Bortolozzi.,"Line sits under the bold section title ""8. S-4196/08: Consulta popular sobre interrupción del embarazo. Moción de preferencia"".",
495,2009-05-13_r05,2009-05-13_r05_ORDINARIA.pdf,38,Sr. Presidente,Sr. Presidente.—,yes,yes,same-paragraph,none,high,¿Está de acuerdo senador Guastavino?,No surname in parenthesis printed for the chair on this page.,
496,2009-05-13_r05,2009-05-13_r05_ORDINARIA.pdf,54,Sr. Presidente (Marín),Sr. Presidente (Marín).—,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Fellner.,"This occurrence is accented ""Marín""; an earlier label on the same page prints it unaccented as ""Marin"".",
497,2009-07-08_r06,2009-07-08_r06_ORDINARIA.pdf,10,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff. —,yes,yes,same-paragraph,none,high,"Señor presidente: solicito la reserva en mesa, para su posterior tratamiento sobre tablas, del",Two Petcoff Naidenoff turns on the page; the quoted words open the first of them.,
498,2009-07-08_r06,2009-07-08_r06_ORDINARIA.pdf,41,Sr. Presidente (Marino),Sr. Presidente (Marino). –,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Latorre.,Short dash with a space after the parenthesis and period.,
499,2009-07-08_r06,2009-07-08_r06_ORDINARIA.pdf,50,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,"Señora senadora Estenssoro: la señora senadora Perceval le solicita una interrupción, ¿se la concede?",No surname in parenthesis printed for the chair on this page.,
500,2009-08-05_r07,2009-08-05_r07_ORDINARIA.pdf,13,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,"Cómo no. Entonces, se van a votar los pedidos de abstención del señor senador","""Cómo no."" follows the label; ""Entonces, se van a votar los pedidos de abstención..."" is the next paragraph of the same turn, with no new label between.",
501,2009-08-05_r07,2009-08-05_r07_ORDINARIA.pdf,72,Sra. Pinchetti de Sierra Morales,Sra. Pinchetti de Sierra Morales.,yes,yes,same-paragraph,none,high,"Señor presidente: simplemente, solicito que se permita mi abstención en la votación, por los",Label opens the paragraph containing the quoted words; preceding turn is Sr. Presidente (Pampuro) giving her the floor.,
502,2009-08-20_r08,2009-08-20_r08_ORDINARIA.pdf,37,Sra. Colombo,Sra. Colombo.,yes,yes,same-paragraph,none,high,"Si no diminuye mi tiempo, se la doy encantada.","Page prints ""Sra. Colombo. — Si no diminuye mi tiempo, se la doy encantada.""; label has no parenthetical.",
503,2009-08-20_r08,2009-08-20_r08_ORDINARIA.pdf,56,Sra. Negre de Alonso,Sra. Negre de Alonso.,yes,yes,same-paragraph,none,high,Casi una copia de lo que dijo el senador Yoma.,Short interjection line immediately before the Sr. Guinle turn.,
504,2009-08-20_r08,2009-08-20_r08_ORDINARIA.pdf,63,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Para una interrupción, tiene la palabra el senador Saadi.",Printed without any parenthetical name on this page.,
505,2009-09-09_r10,2009-09-09_r10_ORDINARIA.pdf,6,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Perceval.,"Printed as ""Sr. Presidente.— Tiene la palabra la señora senadora Perceval.""; no parenthetical name.",
506,2009-09-23_r12,2009-09-23_r12_ORDINARIA.pdf,25,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro).,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Rossi.,"This line omits the usual em dash after the label (""Sr. Presidente (Pampuro). Tiene la palabra el señor senador Rossi."").",
507,2009-10-09_r13,2009-10-09_r13_ESPECIAL.pdf,119,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Romero.,No parenthetical name printed on this page's presiding-officer labels.,
508,2009-10-09_r13,2009-10-09_r13_ESPECIAL.pdf,122,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Silencio, por favor, porque distraen al orador. Además, es una falta de respeto. Continúe,",Sits between two Sr. Romero turns; the words are clearly the presiding officer's.,
509,2009-10-09_r13,2009-10-09_r13_ESPECIAL.pdf,194,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Queda aprobado el artículo 89. Así, damos por finalizado el Capítulo II del Título","Follows the Sr. Secretario (Estrada) vote tally; footnotes ""Ver el Apéndice."" are page furniture at the foot, outside the paragraph.",
510,2009-10-09_r13,2009-10-09_r13_ESPECIAL.pdf,197,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Queda aprobado el artículo 112. Si no se hace uso de la palabra, se",Quote runs from the labelled line into the following indented continuation line of the same turn.,
511,2009-10-09_r13,2009-10-09_r13_ESPECIAL.pdf,200,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,"Entonces, se registran 44 votos afirmativos y 23 negativos.","Printed with a short hyphen instead of an em dash (""Sr. Secretario (Estrada).- Entonces, se registran 44 votos afirmativos y 23 negativos."").",
512,2009-10-09_r13,2009-10-09_r13_ESPECIAL.pdf,203,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Sánchez.,Line immediately precedes the Sra. Sánchez turn.,
513,2009-10-21_r14,2009-10-21_r14_ORDINARIA.pdf,8,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,"Señor presidente: en mi anterior intervención omití solicitar la inclusión de un tema, que",First line of the page; label followed by an en dash rather than an em dash.,
514,2009-10-21_r14,2009-10-21_r14_ORDINARIA.pdf,15,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Estenssoro. Luego expondrá el señor senador Rossi. Antes,"Quote continues into the next indented line (""Antes de ello, aclaro al señor senador Pichetto..."") of the same turn.",
515,2009-10-21_r14,2009-10-21_r14_ORDINARIA.pdf,23,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,"Señor presidente lo primero que quiero decir, y como una expresión de deseos, es",The dash after the label is printed as a mangled bracket-like glyph on this page.,
516,2009-10-21_r14,2009-10-21_r14_ORDINARIA.pdf,28,Sr. Pérsico,Sr. Pérsico.,yes,yes,same-paragraph,none,high,"Quiero adherir, también, al rechazo de cualquier acto de violencia. Y al escuchar las","Second line of the page, right after Sr. Presidente gives him the floor.",
517,2009-10-21_r14,2009-10-21_r14_ORDINARIA.pdf,45,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Rodríguez Saá.,First line of the page; en dash after the label.,
518,2009-10-28_r15,2009-10-28_r15_ORDINARIA.pdf,56,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro) .,yes,yes,same-paragraph,none,high,Autorizamos las inserciones y luego votamos este tema.,"Printed with a stray space before the period and an en dash (""Sr. Presidente (Pampuro) . – Autorizamos las inserciones y luego votamos este tema."").",
519,2009-11-11_r16,2009-11-11_r16_ORDINARIA.pdf,75,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Nikisch.,Precedes the Sr. Nikisch turn; no parenthetical name printed.,
520,2009-11-18_r17,2009-11-18_r17_ORDINARIA.pdf,9,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,"Presidente: quiero que tengamos la mejor actitud para abordar esta discusión, porque no deseo","Last line of the page; the quoted sentence runs past the page bottom, but the label is printed here.",
521,2009-11-25_r18,2009-11-25_r18_ORDINARIA.pdf,7,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.,yes,yes,same-paragraph,none,high,Señor presidente: quiero solicitar una preferencia para un proyecto que cuenta con dictamen de,Dash after the label is printed as a mangled bracket-like glyph throughout this page.,
522,2009-11-25_r18,2009-11-25_r18_ORDINARIA.pdf,41,Sr. Rodríguez Saá,Sr. Rodríguez Saá.,yes,yes,same-paragraph,none,high,"Señor presidente: me congratulo por la aclaración, porque tratamos una ley muy importante donde,","Turn opens just under the bold section title ""17. Manifestaciones"", which is page furniture, not speech.",
523,2009-11-25_r18,2009-11-25_r18_ORDINARIA.pdf,46,Sr. Morales,Sr. Morales.,yes,yes,previous-page,none,high,"se lo lleva la ANSeS y el sistema de salud; es decir, caja para","No label at all on printed page 46; the last label before the words is Sr. Morales on page 45, and the turn runs unbroken across the page break.",
524,2009-11-25_r18,2009-11-25_r18_ORDINARIA.pdf,69,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"En consecuencia, tiene la palabra el señor senador Sanz.",Precedes the Sr. Sanz turn; no parenthetical name printed.,
525,2009-11-25_r18,2009-11-25_r18_ORDINARIA.pdf,102,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,Se registraron 41 votos por la afirmativa. Unanimidad.,"Printed with a double space (""Se registraron 41  votos por la afirmativa. Unanimidad."").",
526,2009-12-02_r20,2009-12-02_r20_ORDINARIA.pdf,47,Sr. Presidente (Marín),Sr. Presidente (Marín).,yes,yes,same-paragraph,none,high,"Perdón, senadora, le pide una interrupción la senadora Perceval.",First line of the page; the label opens the same line as the quoted words.,
527,2009-12-02_r20,2009-12-02_r20_ORDINARIA.pdf,64,Sr. Castillo,Sr. Castillo.,yes,yes,earlier-on-page,(Risas.),high,"Entonces, a veces las discusiones de los políticos pueden ocurrir porque queremos las mismas","Words sit in the ""Hay una frase de Alberdi"" paragraph, inside the Castillo turn; the stage direction (Risas.) precedes them in the same paragraph.",
528,2009-12-02_r20,2009-12-02_r20_ORDINARIA.pdf,97,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,Senador Morales: usted no puede garantizarme el resultado de la votación. El escenario que,"The dash after the label is printed as a mangled glyph on this page; ""El escenario que"" continues in the next paragraph of the same turn.",
529,2009-12-02_r20,2009-12-02_r20_ORDINARIA.pdf,98,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,Resultan 42 votos afirmativos y 24 negativos. En general se ha superado la mayoría,Dash after the label is a mangled glyph; label and words share the line.,
530,2009-12-02_r20,2009-12-02_r20_ORDINARIA.pdf,136,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Queda abierta la conferencia. Corresponde considerar el proyecto de ley venido en revisión de,"Label sits directly under the bold section title ""Conferencia""; second half of the quote continues in the next paragraph of the same turn.",
531,2010-02-24_r01,2010-02-24_r01_PREPARATORIA.pdf,6,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Díaz.,Mid-page one-line turn announcing senator Díaz.,
532,2010-02-24_r01,2010-02-24_r01_PREPARATORIA.pdf,8,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Entonces, quedan agregados a la lista de oradores los señores senadores Martínez, por Tierra",Label and words share the line.,
533,2010-03-17_r04,2010-03-17_r04_EN_MINORIA.pdf,13,Sra. Escudero,Sra. Escudero.,yes,yes,same-paragraph,none,high,Señor presidente: solicito que se deje constancia del voto afirmativo de treinta y seis,Last speaking turn but one before the session closes.,
534,2010-04-07_r05,2010-04-07_r05_EN_MINORIA.pdf,7,Sra. Escudero,Sra. Escudero.,yes,yes,same-paragraph,none,high,"El próximo miércoles, a las 14.",Short reply to the president's question about the next meeting.,
