case,session,pdf,page,parser_speaker,blind_read_label,agree,words_found,label_distance,furniture_in_paragraph,confidence,opening_words,reader_notes,checked_by_hand_afterwards
500,2012-09-05_r14,2012-09-05_r14_ORDINARIA.pdf,10,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Pichetto.,Exact match.,
501,2012-09-05_r14,2012-09-05_r14_ORDINARIA.pdf,21,Sr. Secretario (Estrada),Sr. Secretario (Estrada).-,yes,yes,same-paragraph,none,high,"A continuación, corresponde considerar en forma conjunta los siguientes órdenes del día de la","Opening line of section 10, spoken by the secretary.",
502,2012-09-05_r14,2012-09-05_r14_ORDINARIA.pdf,21,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Si no hay objeción, votaremos los cinco proyectos en forma conjunta.",None.,
503,2012-09-12_r15,2012-09-12_r15_ORDINARIA.pdf,35,Sr. Mayans,Sr. Mayans.-,yes,yes,same-paragraph,none,high,Pero hicieron la conferencia.,"Short interjection, label immediately precedes the quoted words.",
504,2012-09-12_r15,2012-09-12_r15_ORDINARIA.pdf,80,Sr. Filmus,Sr. Filmus.-,yes,yes,same-paragraph,none,high,Señor presidente: voy a hacer tres reflexiones y una propuesta. La primera reflexión hace,None.,
505,2012-09-12_r15,2012-09-12_r15_ORDINARIA.pdf,84,Sr. Cano,Sr. Cano.-,yes,yes,same-paragraph,none,high,Transfiere las cuentas sueldo a los bancos privados: es lo mismo. Es lo que,None.,
506,2012-10-17_r17,2012-10-17_r17_ORDINARIA.pdf,28,Sr. Secretario (Estrada),Sr. Secretario (Estrada).-,yes,yes,same-paragraph,none,high,"Órdenes del día números 970, 986 a 988, 990, 994, 1.001, 1.002 y 1.164",None.,
507,2012-10-25_r18,2012-10-25_r18_ESPECIAL.pdf,22,Sr. Barrionuevo,Sr. Barrionuevo.-,yes,yes,same-paragraph,none,high,Quiero dejar constancia de lo siguiente: esta es una sesión especial en la que,None.,
508,2012-10-25_r18,2012-10-25_r18_ESPECIAL.pdf,43,Sr. Rodríguez Saá,Sr. Rodríguez Saá.-,yes,yes,same-paragraph,none,high,¿Me permite una interrupción?,None.,
509,2012-10-31_r19,2012-10-31_r19_ORDINARIA.pdf,32,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Negre de Alonso.,None.,
510,2012-11-14_r20,2012-11-14_r20_ORDINARIA.pdf,14,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).-,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Marino.,None.,
511,2012-11-14_r20,2012-11-14_r20_ORDINARIA.pdf,17,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).-,yes,yes,same-paragraph,none,high,En consideración la moción de preferencia formulada por el señor senador Giustiniani. Si no,None.,
512,2012-11-14_r20,2012-11-14_r20_ORDINARIA.pdf,43,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).-,yes,yes,same-paragraph,none,high,"Si hay asentimiento, así se hará.",None.,
513,2012-11-14_r20,2012-11-14_r20_ORDINARIA.pdf,108,Sr. Mayans,Sr. Mayans.-,yes,yes,same-paragraph,none,high,Sigamos por temario.,None.,
514,2012-11-28_r21,2012-11-28_r21_ORDINARIA.pdf,64,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).-,yes,yes,same-paragraph,none,high,"Para una interrupción, tiene la palabra el señor senador Fernández.",None.,
515,2012-11-28_r21,2012-11-28_r21_ORDINARIA.pdf,97,Sra. Giménez,Sra. Giménez.-,yes,yes,same-paragraph,none,high,Señor presidente: había un proyecto de ley que solicité sea incluido entre los temas,None.,
516,2012-11-29_r22,2012-11-29_r22_ORDINARIA.pdf,71,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Corresponde considerar el dictamen de la Comisión de Presupuesto y Hacienda en el proyecto,None.,
517,2012-11-29_r22,2012-11-29_r22_ORDINARIA.pdf,76,Sr. Pichetto,Sr. Pichetto.-,yes,yes,same-paragraph,none,high,Hay un conjunto de proyectos de ley que a ser considerados sobre tablas que,None.,
518,2012-11-29_r22,2012-11-29_r22_ORDINARIA.pdf,77,Sr. Giustiniani,Sr. Giustiniani.-,yes,yes,same-paragraph,none,high,"¡No, perdón! Un segundo. Lo que estamos aceptando son las modificaciones de la Cámara",None.,
519,2013-02-21_r24,2013-02-21_r24_EXTRAORDINARIA.pdf,6,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Giustiniani.,None.,
520,2013-02-21_r24,2013-02-21_r24_EXTRAORDINARIA.pdf,60,Sr. López,Sr. López.-,yes,yes,same-paragraph,none,high,Señora presidenta: aun a riesgo de insistir y de decir cosas que ya han,None.,
521,2013-02-21_r24,2013-02-21_r24_EXTRAORDINARIA.pdf,69,Sra. Escudero,Sra. Escudero.-,yes,yes,same-paragraph,none,high,Creo que el senador Mayans está teniendo una actitud sexista. Aquí muchos leen los,None.,
522,2013-02-28_r01,2013-02-28_r01_PREPARATORIA.pdf,3,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Queda abierta la sesión preparatoria.,None.,
523,2013-03-01_r00,2013-03-01_r00_ASAMBLEA.pdf,19,Sra. Presidenta de la Nación,Sra. Presidenta de la Nación.-,yes,yes,previous-page,none,high,"Con los recursos que también se han destinado a este sector, se ha incentivado","Continuous speech opened on printed page 6 (image p0006) with the label ""Sra. Presidenta de la Nación. -""; no new bold label appears before the quoted words on printed page 19 (image p0019), only paragraph breaks and (Aplausos.) interjections, so the same label carries forward across all 14 images.",
524,2013-03-01_r00,2013-03-01_r00_ASAMBLEA.pdf,31,Sra. Presidenta de la Nación,Sra. Presidenta de la Nación.-,yes,yes,previous-page,none,high,"No están hablando con genocidas. Están hablando con gobiernos democráticos, con gobiernos que son","Same continuous speech as case 523, opened on printed page 6 (image p0006) with the label ""Sra. Presidenta de la Nación. -"". The quoted words fall on printed page 31 (image p0031), still before the label reappears later on that same page after a gallery interruption, so the original label from page 6 still governs.",
525,2013-03-20_r03,2013-03-20_r03_ORDINARIA.pdf,49,Sra. Negre de Alonso,Sra. Negre de Alonso.-,yes,yes,same-paragraph,none,high,Señor presidente: no solamente no puede aplaudir la gente que está en las galerías,None.,
526,2013-03-20_r03,2013-03-20_r03_ORDINARIA.pdf,53,Sr. Presidente,Sr. Presidente. -,yes,yes,same-paragraph,none,high,"En consideración los tres proyectos, órdenes del día 2, 3 y 5. Si no",none,
527,2013-04-17_r04,2013-04-17_r04_ESPECIAL.pdf,89,Sr. Morales,Sr. Morales.-,yes,yes,same-paragraph,none,high,¡Hagan lo que quieran!,none,
528,2013-04-17_r04,2013-04-17_r04_ESPECIAL.pdf,108,Sr. Pichetto,Sr. Pichetto.-,yes,yes,same-paragraph,none,high,"Pida, señor presidente, que me dejen hablar porque no estoy agraviando a nadie ni",none,
529,2013-04-18_r05,2013-04-18_r05_ESPECIAL.pdf,18,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Senador Cimadevilla: el señor senador Fernández le solicita una interrupción. ¿Se la concede?,none,
530,2013-04-24_r06,2013-04-24_r06_ORDINARIA.pdf,20,Sra. Escudero,Sra. Escudero.-,yes,yes,same-paragraph,none,high,Es una acción de la policía de la provincia Salta. La provincia fue incapaz,none,
531,2013-04-24_r06,2013-04-24_r06_ORDINARIA.pdf,70,Sr. Fernández,Sr. Fernández.-,yes,yes,same-paragraph,none,high,"Presidente: acá la única diferencia que hay es el corrimiento. El 9, 10 y",none,
532,2013-04-24_r06,2013-04-24_r06_ORDINARIA.pdf,77,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Verna.,none,
533,2013-04-24_r06,2013-04-24_r06_ORDINARIA.pdf,79,Sr. Secretario (Estrada),Sr. Secretario (Estrada).-,yes,yes,same-paragraph,none,high,Resultan 53 votos afirmativos. Unanimidad.,none,
534,2013-05-22_r08,2013-05-22_r08_ORDINARIA.pdf,143,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"El señor secretario va a leer los tres proyectos y, si no hay ninguna",none,
535,2013-06-05_r10,2013-06-05_r10_INFORMATIVA_ESPECIAL.pdf,41,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.-,yes,yes,same-paragraph,none,high,La Gendarmería actuó sobre la base de lo que estaba fijado. Y reitero: fue,none,
536,2013-06-05_r10,2013-06-05_r10_INFORMATIVA_ESPECIAL.pdf,95,Sr. Filmus,Sr. Filmus.-,yes,yes,same-paragraph,none,high,Señor presidente: simplemente para dar unas cifras y precisar lo que señalaba recién el,none,
537,2013-07-03_r12,2013-07-03_r12_ORDINARIA.pdf,15,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Pichetto.,none,
538,2013-07-03_r12,2013-07-03_r12_ORDINARIA.pdf,85,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Propongo que pongamos a votación todas las inserciones.,none,
539,2013-07-31_r13,2013-07-31_r13_ESPECIAL.pdf,24,Sr. Godoy,Sr. Godoy.-,yes,yes,same-paragraph,none,high,Señor presidente: compartimos la preocupación que ha manifestado el senador Sanz. Este es un,none,
540,2013-07-31_r13,2013-07-31_r13_ESPECIAL.pdf,25,Sra. Escudero,Sra. Escudero.-,yes,yes,same-paragraph,none,high,"Señor presidente: quiero solicitar una preferencia con dictamen de comisión para el expediente S.-1.766/12,",none,
541,2013-07-31_r13,2013-07-31_r13_ESPECIAL.pdf,40,Sr. Guastavino,Sr. Guastavino.-,yes,yes,same-paragraph,none,high,Quería preguntarle al senador Castillo si se estaba refiriendo a mí.,none,
542,2013-07-31_r13,2013-07-31_r13_ESPECIAL.pdf,75,Sr. Martínez,Sr. Martínez.-,yes,yes,same-paragraph,none,high,"Nosotros vamos a votar en contra el 417, el 426, el 427, el 434",none,
543,2013-09-12_r15,2013-09-12_r15_ORDINARIA.pdf,25,Sr. Fernández,Sr. Fernández.-,yes,yes,same-paragraph,none,high,"Señora presidenta: en mi condición de presidente de la Comisión de Presupuesto y Hacienda,",none,
544,2013-09-12_r15,2013-09-12_r15_ORDINARIA.pdf,40,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).-,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Escudero.,none,
545,2013-09-12_r15,2013-09-12_r15_ORDINARIA.pdf,67,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Exactamente; ese es el sentido de la votación.,none,
546,2013-10-09_r16,2013-10-09_r16_ESPECIAL.pdf,9,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).-,yes,yes,same-paragraph,none,high,"Perdón senador Cano, tiene la palabra el señor senador Pichetto.",none,
547,2013-10-09_r16,2013-10-09_r16_ESPECIAL.pdf,14,Sr. Secretario (Estrada),Sr. Secretario (Estrada).-,yes,yes,same-paragraph,none,high,"Senadores Fernández, Montero, Romero, Escudero y Linares, como miembros informantes. Luego continúan los senadores",none,
548,2013-10-09_r16,2013-10-09_r16_ESPECIAL.pdf,135,Sra. Negre de Alonso,Sra. Negre de Alonso.-,yes,yes,same-paragraph,none,high,Está firmado por los auditores de ustedes.,none,
549,2013-11-13_r17,2013-11-13_r17_ORDINARIA.pdf,18,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).-,yes,yes,same-paragraph,none,high,En consideración. Tiene la palabra el señor senador Guinle.,none,
550,2013-11-13_r17,2013-11-13_r17_ORDINARIA.pdf,37,Sr. Secretario (Estrada),Sr. Secretario (Estrada).-,yes,yes,same-paragraph,none,high,"En consecuencia, los votos afirmativos son 49. Unanimidad.",none,
551,2013-11-13_r17,2013-11-13_r17_ORDINARIA.pdf,54,Sr. Mayans,Sr. Mayans.-,yes,yes,same-paragraph,none,high,Obviamente que uno de los derechos fundamentales de las personas es el derecho a,none,
552,2013-11-13_r17,2013-11-13_r17_ORDINARIA.pdf,72,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).-,yes,yes,same-paragraph,none,high,"Si hay acuerdo, los podemos votar en un solo acto.",none,
553,2013-11-27_r18,2013-11-27_r18_ESPECIAL.pdf,10,Sr. Pichetto,Sr. Pichetto.-,yes,yes,same-paragraph,none,high,Solicito que los juramentos los hagamos por provincia y por abecedario. Me parece que,none,
554,2013-11-27_r18,2013-11-27_r18_ESPECIAL.pdf,11,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Señor senador nacional electo por la provincia del Chaco Ángel Rozas: ¿juráis a la,Quoted words are the continuation (within the same unlabeled paragraph block) of the presiding officer's turn reading successive oath formulas; no new bold label intervenes before Ángel Rozas's name.,
555,2013-11-27_r19,2013-11-27_r19_ESPECIAL.pdf,97,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.-,yes,yes,same-paragraph,none,high,"Son criterios de interpretación. Acá es taxativa, no analógica. Las disposiciones del Código no",none,
556,2013-12-04_r20,2013-12-04_r20_ORDINARIA.pdf,7,Sr. Pichetto,Sr. Pichetto.-,yes,yes,same-paragraph,none,high,¿Me concede una interrupción?,none,
557,2013-12-18_r21,2013-12-18_r21_EXTRAORDINARIA.pdf,73,Sr. Pichetto,Sr. Pichetto.-,yes,yes,same-paragraph,none,high,¿Saben por qué comparo?,none,
558,2013-12-18_r21,2013-12-18_r21_EXTRAORDINARIA.pdf,124,Sra. Negre de Alonso,Sra. Negre de Alonso.-,yes,yes,same-paragraph,none,high,quiero desear a todos una feliz Navidad y un feliz año 2014. No nos,none,
559,2014-02-28_r01,2014-02-28_r01_PREPARATORIA.pdf,8,Sra. Morandini,Sra. Morandini.-,yes,yes,same-paragraph,none,high,Pido la palabra...,none,
560,2014-03-01_r00,2014-03-01_r00_ASAMBLEA.pdf,5,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,"Para la Comisión de Exterior: por la Cámara de Senadores, Silvia García Larraburu, Inés",none,
561,2014-03-01_r00,2014-03-01_r00_ASAMBLEA.pdf,37,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Habiéndose cumplido el objetivo de esta solemne Asamblea, queda levantada la misma; muchas gracias.",none,
562,2014-03-12_r03,2014-03-12_r03_INFORMATIVA_ESPECIAL.pdf,59,Sr. Cimadevilla,Sr. Cimadevilla.-,yes,yes,same-paragraph,none,high,Entonces vamos a tener que cambiar la legislación.,none,
563,2014-03-12_r03,2014-03-12_r03_INFORMATIVA_ESPECIAL.pdf,61,Sr. Cimadevilla,Sr. Cimadevilla.-,yes,yes,same-paragraph,none,high,"De todas maneras, yo quisiera que me diga, frente al escenario actual, qué van",none,
564,2014-03-12_r03,2014-03-12_r03_INFORMATIVA_ESPECIAL.pdf,155,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.-,yes,yes,same-paragraph,none,high,Te planteo el dato correspondiente porque hay que plantearlo. Quiero explicar básicamente cómo se,none,
565,2014-04-09_r05,2014-04-09_r05_ORDINARIA.pdf,13,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Senador Marino.,none,
566,2014-04-09_r05,2014-04-09_r05_ORDINARIA.pdf,40,Sra. Fellner,Sra. Fellner.,yes,yes,same-paragraph,none,high,"Yo solicitaba que pidiera silencio, pero ni al presidente lo tenía sentado escuchándome.",none,
567,2014-04-09_r05,2014-04-09_r05_ORDINARIA.pdf,50,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Fellner.,none,
568,2014-04-30_r06,2014-04-30_r06_ORDINARIA.pdf,26,Sr. Fernández,Sr. Fernández.,yes,yes,same-paragraph,none,high,"Señor presidente: no quise interrumpir a la senadora Negre de Alonso, pero hay algunas",none,
569,2014-04-30_r06,2014-04-30_r06_ORDINARIA.pdf,41,Sr. Rodríguez Saá,Sr. Rodríguez Saá.,yes,yes,same-paragraph,none,high,"Finalizo con dos reflexiones políticas. Con respecto al poder de policía, que ha sido",none,
570,2014-04-30_r06,2014-04-30_r06_ORDINARIA.pdf,52,Sr. Morales,Sr. Morales.,yes,yes,same-paragraph,none,high,"Está haciendo lío, presidente.",none,
571,2014-05-07_r07,2014-05-07_r07_INFORMATIVA_ESPECIAL.pdf,29,Sr. Presidente (Zamora),Sr. Presidente (Zamora).,yes,yes,same-paragraph,none,high,Tiene la palabra la senadora Negre de Alonso.,none,
572,2014-05-07_r07,2014-05-07_r07_INFORMATIVA_ESPECIAL.pdf,33,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.,yes,yes,same-paragraph,none,high,¿Por qué tengo que responder si usted sabe leer y escribir? Hay 45 ausentes,none,
573,2014-05-07_r07,2014-05-07_r07_INFORMATIVA_ESPECIAL.pdf,50,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.,yes,yes,same-paragraph,none,high,"Está bien, toda la información complementaria que se",Quote is the last line of the page and the sentence is cut off; it clearly belongs to the paragraph opened by this label.,
574,2014-05-07_r07,2014-05-07_r07_INFORMATIVA_ESPECIAL.pdf,89,Sr. Marino,Sr. Marino.,yes,yes,same-paragraph,none,high,Cuando usted quiera.,none,
575,2014-05-07_r07,2014-05-07_r07_INFORMATIVA_ESPECIAL.pdf,92,Sr. Cimadevilla,Sr. Cimadevilla.,yes,yes,same-paragraph,none,high,"Bueno, le hago una pregunta yo. ¿Puede en el país haber veinticuatro políticas energéticas?",none,
576,2014-05-21_r08,2014-05-21_r08_ORDINARIA.pdf,41,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,Se registran 51 votos por la afirmativa. Unanimidad.,"Quote follows directly after ""Se practica la votación electrónica."" stage direction, under the Secretario's label.",
577,2014-05-28_r09,2014-05-28_r09_ORDINARIA.pdf,48,Sr. Solanas,Sr. Solanas.-,yes,yes,same-paragraph,none,high,Señor presidente: sumo unas palabras a esta extraordinaria iniciativa. Me sorprendió que no existiera,None.,
578,2014-05-28_r09,2014-05-28_r09_ORDINARIA.pdf,93,Sr. Marino,Sr. Marino.-,yes,yes,same-paragraph,none,high,"Señor presidente: realmente, me parece lamentable lo que hoy estamos tratando, un tema que",None.,
579,2014-07-02_r10,2014-07-02_r10_ORDINARIA.pdf,63,Sr. Presidente (Zamora),Sr. Presidente (Zamora).-,yes,yes,same-paragraph,none,high,"Para una interrupción, tiene la palabra el señor senador Pichetto.","This is the second of two consecutive ""Sr. Presidente (Zamora).-"" turns on the page; the quote belongs to the second one.",
580,2014-09-03_r13,2014-09-03_r13_ESPECIAL.pdf,235,Sr. Presidente (Petcoff Naidenoff),Sr. Presidente (Petcoff Naidenoff).-,yes,yes,same-paragraph,none,high,"El listado no lo terminó de leer el senador Fuentes, pero quiero dejar constancia",None.,
581,2014-09-03_r13,2014-09-03_r13_ESPECIAL.pdf,271,Sr. Álvarez,Sr. Álvarez.-,yes,yes,same-paragraph,none,high,"Perfecto, senador. Cuando habla de multas, nosotros estamos generando multas con escalas. Podemos generar",None.,
582,2014-09-03_r13,2014-09-03_r13_ESPECIAL.pdf,281,Sr. Presidente (Fuente),Sr. Presidente (Fuente).-,yes,yes,same-paragraph,none,high,"Vamos a llamar a Pablo Taussig, de la Asociación Cristiana de Dirigentes de Empresa,","This page prints the surname as ""(Fuente)"" without a final s, unlike other nearby pages where it appears as ""(Fuentes)""; reported exactly as printed here.",
583,2014-09-03_r13,2014-09-03_r13_ESPECIAL.pdf,306,Sr. Capitanich,Sr. Capitanich.-,yes,yes,same-paragraph,none,high,"¿Sabe lo que tiene que hacer usted? Primero, eso es una descripción de lo",None.,
584,2014-09-17_r14,2014-09-17_r14_ORDINARIA.pdf,13,Sr. Giustiniani,Sr. Giustiniani.-,yes,yes,same-paragraph,none,high,"Gracias, presidente. En el mismo sentido, pido una cuestión de privilegio por sentirme afectado",None.,
585,2014-09-17_r14,2014-09-17_r14_ORDINARIA.pdf,75,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Entonces, ponemos a votación todos los proyectos en forma conjunta Tiene la palabra la",None.,
586,2014-10-08_r15,2014-10-08_r15_ESPECIAL.pdf,14,Sr. Presidente (Zamora),Sr. Presidente (Zamora).-,yes,yes,same-paragraph,none,high,Se van a votar los pedidos de inserción.,None.,
587,2014-10-08_r15,2014-10-08_r15_ESPECIAL.pdf,58,Sr. Martínez,Sr. Martínez.-,yes,yes,same-paragraph,none,high,¡Discúlpeme!,None.,
588,2014-10-29_r18,2014-10-29_r18_ORDINARIA.pdf,60,Sr. Presidente (Zamora),Sr. Presidente (Zamora).-,yes,yes,same-paragraph,none,high,"No, senadora. Solamente le aviso que está excedida en seis minutos. Nada más le",None.,
589,2014-10-29_r18,2014-10-29_r18_ORDINARIA.pdf,93,Sra. Elías de Perez,Sra. Elías de Perez.-,yes,yes,same-paragraph,none,high,Señor presidente: la verdad es que hemos escuchado de todo en esta tarde. Es,None.,
590,2014-10-29_r18,2014-10-29_r18_ORDINARIA.pdf,95,Sra. Elías de Perez,Sra. Elías de Perez.-,yes,yes,same-paragraph,none,high,Todo el día de hoy no me he levantado para nada; he escuchado a,None.,
591,2014-11-19_r19,2014-11-19_r19_ESPECIAL.pdf,11,Sra. Odarda,Sra. Odarda.-,yes,yes,same-paragraph,none,high,Señor presidente: también quiero rechazar las imputaciones que realizó el senador Fuentes respecto de,None.,
592,2014-12-17_r22,2014-12-17_r22_ORDINARIA.pdf,47,Sr. Presidente,NONE,no,no,previous-page,none,low,"Muchas gracias, senador. Entonces, vamos a utilizar el mecanismo propuesto, adicionando a los conjueces","Only page 48 was supplied, but the quote ""Muchas gracias, senador."" is the tail end of a paragraph printed on page 47 (not given); page 48 opens mid-paragraph with ""Entonces, vamos a utilizar el mecanismo propuesto..."" and carries no bold label of its own. No label is printed anywhere in the image I was given, so I report NONE rather than guess; this looks like a brief fault (page 47 should have been included).","parser right — the image is printed page 47 and its last line is 'Sr. Presidente.- Muchas gracias, senador.', the quoted words with their label. The reader believed it had been given page 48."
593,2014-12-17_r22,2014-12-17_r22_ORDINARIA.pdf,48,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"No vamos a repetir la lectura porque ya quedó suficientemente claro; aparte, está la",None.,
594,2014-12-17_r22,2014-12-17_r22_ORDINARIA.pdf,85,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Ahora vamos a tratar los sobre tablas.,None.,
595,2014-12-29_r23,2014-12-29_r23_ESPECIAL.pdf,25,Sr. Godoy,Sr. Godoy.-,yes,yes,same-paragraph,none,high,"Este convenio marco de complementación, de cooperación económica y de inversión fue firmado por",None.,
596,2014-12-29_r23,2014-12-29_r23_ESPECIAL.pdf,29,Sr. Marino,Sr. Marino.-,yes,yes,same-paragraph,none,high,"Leí perfectamente el artículo: la diferencia está en que los chinos vienen acá, no",None.,
597,2014-12-29_r23,2014-12-29_r23_ESPECIAL.pdf,44,Sr. Rozas,Sr. Rozas.-,yes,yes,same-paragraph,none,high,"Ahora, ¡todo es urgente!, ¡todo es rápido! Desde el 18 de julio tuvieron los",None.,
598,2014-12-29_r23,2014-12-29_r23_ESPECIAL.pdf,45,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Entonces, que todos puedan tener un feliz año nuevo con sus familias, para compartir.",None.,
599,2015-02-12_r24,2015-02-12_r24_ESPECIAL.pdf,12,Sr. Pichetto,Sr. Pichetto.-,yes,yes,same-paragraph,none,high,Bien. Autorizamos las inserciones y votamos la lista de oradores.,None.,
600,2015-03-01_r00,2015-03-01_r00_ASAMBLEA.pdf,20,Sra. Presidenta de la Nación,Sra. Presidenta de la Nación.-,yes,yes,previous-page,(aplausos),high,"; que hemos otorgado, a través de financiamiento blando, como les decía: Bicentenario, el","Single unbroken speech (the President's message to the Legislative Assembly) runs from page 7 through page 20 with no other bold speaker label appearing anywhere in between (only stage directions like ""(Aplausos.)"" interrupt it); the quote on page 20 is preceded in the same paragraph by ""(aplausos)"".",
601,2015-03-01_r00,2015-03-01_r00_ASAMBLEA.pdf,21,Sra. Presidenta de la Nación,Sra. Presidenta de la Nación.-,yes,yes,previous-page,(Aplausos.),high,Porque ¿a quién no le gusta comprar cosas lindas en doce cuotas sin interés?,"Label opens on p.7 (""Sra. Presidenta de la Nación.- Gracias, presidente."") and the speech continues uninterrupted (only Aplausos/Risas stage directions) through to the quote on p.21; checked an intermediate page (p.14) to confirm no new label appears.",
602,2015-03-11_r02,2015-03-11_r02_ORDINARIA.pdf,29,Sr. González,Sr. González.-,yes,yes,same-paragraph,none,high,Señor presidente: la verdad es que este tema nos toca a todos de manera,none,
603,2015-04-15_r03,2015-04-15_r03_ORDINARIA.pdf,12,Sra. Negre de Alonso,Sra. Negre de Alonso.-,yes,yes,same-paragraph,none,high,Exactamente.,"""Exactamente."" is the entire turn.",
604,2015-05-27_r04,2015-05-27_r04_ORDINARIA.pdf,28,Sr. Pichetto,Sr. Pichetto.-,yes,yes,same-paragraph,none,high,Señor presidente: el primer tema estamos de acuerdo en incorporarlo al paquete de leyes,none,
605,2015-05-27_r04,2015-05-27_r04_ORDINARIA.pdf,50,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Queda constancia del voto de la senadora Rojkés de Alperovich. Queda constancia de los,"Follows ""Sra. Rojkés de Alperovich.- Voto por la afirmativa.""; the quoted words themselves are the Presidente's response.",
606,2015-05-27_r04,2015-05-27_r04_ORDINARIA.pdf,88,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,¿Por qué no las describe?,none,
607,2015-07-01_r05,2015-07-01_r05_ORDINARIA.pdf,16,Sr. Irrazábal,Sr. Irrazábal.-,yes,yes,same-paragraph,none,high,Señor presidente: en nombre del bloque del Frente para la Victoria y también como,none,
608,2015-07-01_r05,2015-07-01_r05_ORDINARIA.pdf,18,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Claro, vamos a concluir el homenaje. Si no se hace uso de la palabra,",none,
609,2015-07-01_r05,2015-07-01_r05_ORDINARIA.pdf,22,Sr. Mayans,Sr. Mayans.-,yes,yes,same-paragraph,none,high,Señor presidente: nosotros preferimos que este proyecto pase a comisión para debatirlo allí.,none,
610,2015-07-01_r05,2015-07-01_r05_ORDINARIA.pdf,27,Sra. Michetti,Sra. Michetti.-,yes,yes,same-paragraph,none,high,Señor presidente: vamos a votar en contra de toda la lista que acaba de,"Printed without a space as ""Sra. Michetti-"" is not the case here; page shows ""Sra. Michetti.-"" with the period-dash form.",
611,2015-07-01_r05,2015-07-01_r05_ORDINARIA.pdf,29,Sr. Verna,Sr. Verna.-,yes,yes,same-paragraph,none,high,"¿Ah, sí? Bueno, pero el “generalmente” no está escrito. Modifique el reglamento y después",none,
612,2015-07-01_r05,2015-07-01_r05_ORDINARIA.pdf,80,Sra. Fellner,Sra. Fellner.-,yes,yes,earlier-on-page,none,high,"Gracias, presidente. Usted sabe que a veces, cuando se dicen expresiones fuera del micrófono","The label ""Sra. Fellner.- Gracias, presidente."" appears as a short opening line, and the quoted words begin the next paragraph of the same uninterrupted turn (no new bold label between them).",
613,2015-07-01_r05,2015-07-01_r05_ORDINARIA.pdf,84,Sra. Negre de Alonso,Sra. Negre de Alonso.-,yes,yes,same-paragraph,none,high,"Nosotros vamos a votar, salvo el senador Garramuño, en contra el artículo 2º. Y",none,
